Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00730_pdaA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_00820_ssuA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-22
OFBKKLGO_00874_group_4520,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-18
OFBKKLGO_00875_lytF,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-20
OFBKKLGO_00879_phoA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-28
OFBKKLGO_00930_prsA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-18
OFBKKLGO_00961_apr,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-30
OFBKKLGO_00974_yncM,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-20
OFBKKLGO_00975_group_1431,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-20
OFBKKLGO_01026_group_2768,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_01048_ypuA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-26
OFBKKLGO_01064_dacB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-28
OFBKKLGO_01085_ypbG,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_NEGATIVE,4.1,1-19
OFBKKLGO_01090_sleB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-28
OFBKKLGO_01102_group_3544,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-25
OFBKKLGO_01133_group_5970,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-22
OFBKKLGO_01387_ypcP,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-22
OFBKKLGO_01413_ypmQ,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-24
OFBKKLGO_01452_yodJ,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-18
OFBKKLGO_01500_yocH,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_01544_yoeB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_01769_group_6101,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-26
OFBKKLGO_01935_npr,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-27
OFBKKLGO_01944_group_4703,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-20
OFBKKLGO_02010_group_998,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-26
OFBKKLGO_02425_misCB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_NEGATIVE,4.1,1-26
OFBKKLGO_02435_artP,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-21
OFBKKLGO_02454_lytC_1,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-24
OFBKKLGO_02481_spoIIIAE,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-24
OFBKKLGO_02504_tasA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-27
OFBKKLGO_02507_yqzG,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_02534_mltG_1,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-21
OFBKKLGO_02539_pstS1,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-20
OFBKKLGO_02611_group_3750,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-18
OFBKKLGO_02664_glnH,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-22
OFBKKLGO_02683_group_4828,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-27
OFBKKLGO_02701_bofC,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-17
OFBKKLGO_02761_gerM,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-21
OFBKKLGO_02798_araN,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_02804_abnA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-30
OFBKKLGO_02929_melE,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-21
OFBKKLGO_03002_bslA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-28
OFBKKLGO_03102_tmpC_2,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-21
OFBKKLGO_03235_lytH,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-17
OFBKKLGO_03247_bsn,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-20
OFBKKLGO_03253_msmE,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-25
OFBKKLGO_03272_metQ,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-18
OFBKKLGO_03320_btuF,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-24
OFBKKLGO_03333_fhuD,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-22
OFBKKLGO_03341_modA,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-20
OFBKKLGO_03355_group_3853,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_03390_opuBC,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-29
OFBKKLGO_03395_opuCC,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-31
OFBKKLGO_03529_ctpB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-24
OFBKKLGO_03533_cccB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-19
OFBKKLGO_03604_rbsB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-27
OFBKKLGO_03605_ywsB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-22
OFBKKLGO_03679_group_6568,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_03866_yfiY,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-17
OFBKKLGO_03919_pelB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-32
OFBKKLGO_03950_yxeB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-24
OFBKKLGO_04007_group_1369,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-29
OFBKKLGO_04010_group_1893,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-23
OFBKKLGO_04049_sacB,SignalP-noTM,SignalP-noTM,,SIGNALP_GRAM_NEGATIVE,4.1,1-29
