Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00181_group_3400,PS51103,PTS_EIIC_TYPE_1,PTS_EIIC type-1 domain profile.,PROSITE_PROFILES,2019_11,116-455
OFBKKLGO_00181_group_3400,PS51098,PTS_EIIB_TYPE_1,PTS_EIIB type-1 domain profile.,PROSITE_PROFILES,2019_11,8-90
OFBKKLGO_00182_murQ,PS51464,SIS,SIS domain profile.,PROSITE_PROFILES,2019_11,59-222
OFBKKLGO_00187_cdaA,PS51794,DAC,Diadenylate cyclase (DAC) domain profile.,PROSITE_PROFILES,2019_11,82-242
OFBKKLGO_00222_group_2645,PS50943,HTH_CROC1,Cro/C1-type HTH domain profile.,PROSITE_PROFILES,2019_11,14-68
OFBKKLGO_00224_purT,PS50975,ATP_GRASP,ATP-grasp fold profile.,PROSITE_PROFILES,2019_11,111-300
OFBKKLGO_00229_group_5798,PS50206,RHODANESE_3,Rhodanese domain profile.,PROSITE_PROFILES,2019_11,125-219
OFBKKLGO_00233_mmuM,PS50970,HCY,Homocysteine-binding domain profile.,PROSITE_PROFILES,2019_11,2-309
OFBKKLGO_00254_emrY,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,15-474
OFBKKLGO_00255_yxaF_1,PS50977,HTH_TETR_2,TetR-type HTH domain profile.,PROSITE_PROFILES,2019_11,4-64
OFBKKLGO_00269_znuC,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,4-230
OFBKKLGO_00278_naiP,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,12-394
OFBKKLGO_00280_opuAA,PS51371,CBS,CBS domain profile.,PROSITE_PROFILES,2019_11,344-399
OFBKKLGO_00280_opuAA,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,10-270
OFBKKLGO_00280_opuAA,PS51371,CBS,CBS domain profile.,PROSITE_PROFILES,2019_11,284-340
OFBKKLGO_00281_opuAB,PS50928,ABC_TM1,ABC transporter integral membrane type-1 domain profile.,PROSITE_PROFILES,2019_11,90-269
OFBKKLGO_00282_opuAC,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-21
OFBKKLGO_00296_dgoT,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,24-431
OFBKKLGO_00316_hxlB,PS51464,SIS,SIS domain profile.,PROSITE_PROFILES,2019_11,29-172
OFBKKLGO_00318_hxlR,PS51118,HTH_HXLR,HxlR-type HTH domain profile.,PROSITE_PROFILES,2019_11,11-110
OFBKKLGO_00326_tcyC,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,2-240
OFBKKLGO_00327_tcyB,PS50928,ABC_TM1,ABC transporter integral membrane type-1 domain profile.,PROSITE_PROFILES,2019_11,32-221
OFBKKLGO_00328_tcyA,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-20
OFBKKLGO_00329_gltC_1,PS50931,HTH_LYSR,LysR-type HTH domain profile.,PROSITE_PROFILES,2019_11,1-59
OFBKKLGO_00334_dtpT,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,24-485
OFBKKLGO_00338_gerBC_1,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-22
OFBKKLGO_00341_scmL,PS51186,GNAT,Gcn5-related N-acetyltransferase (GNAT) domain profile.,PROSITE_PROFILES,2019_11,3-162
OFBKKLGO_00342_yxeM,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-21
OFBKKLGO_00343_yxeN,PS50928,ABC_TM1,ABC transporter integral membrane type-1 domain profile.,PROSITE_PROFILES,2019_11,20-211
OFBKKLGO_00344_yxeO,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,2-239
OFBKKLGO_00347_lolD,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,4-226
OFBKKLGO_00349_srrA_1,PS50110,RESPONSE_REGULATORY,Response regulatory domain profile.,PROSITE_PROFILES,2019_11,2-115
OFBKKLGO_00349_srrA_1,PS51755,OMPR_PHOB,OmpR/PhoB-type DNA-binding domain profile.,PROSITE_PROFILES,2019_11,128-226
OFBKKLGO_00350_rcsC_1,PS50109,HIS_KIN,Histidine kinase domain profile.,PROSITE_PROFILES,2019_11,255-471
OFBKKLGO_00350_rcsC_1,PS50885,HAMP,HAMP domain profile.,PROSITE_PROFILES,2019_11,188-240
OFBKKLGO_00351_rapF_1,PS50005,TPR,TPR repeat profile.,PROSITE_PROFILES,2019_11,183-216
OFBKKLGO_00351_rapF_1,PS50005,TPR,TPR repeat profile.,PROSITE_PROFILES,2019_11,223-256
OFBKKLGO_00351_rapF_1,PS50005,TPR,TPR repeat profile.,PROSITE_PROFILES,2019_11,263-296
OFBKKLGO_00351_rapF_1,PS50293,TPR_REGION,TPR repeat region circular profile.,PROSITE_PROFILES,2019_11,149-296
OFBKKLGO_00354_yclM,PS51671,ACT,ACT domain profile.,PROSITE_PROFILES,2019_11,389-454
OFBKKLGO_00355_yclN,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-15
OFBKKLGO_00357_yclP,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,2-236
OFBKKLGO_00358_yclQ,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-20
OFBKKLGO_00358_yclQ,PS50983,FE_B12_PBP,Iron siderophore/cobalamin periplasmic-binding domain profile.,PROSITE_PROFILES,2019_11,55-316
OFBKKLGO_00359_farB,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,15-464
OFBKKLGO_00360_group_4443,PS50977,HTH_TETR_2,TetR-type HTH domain profile.,PROSITE_PROFILES,2019_11,2-62
OFBKKLGO_00362_ycnE,PS51725,ABM,ABM domain profile.,PROSITE_PROFILES,2019_11,2-93
OFBKKLGO_00363_group_3436,PS50987,HTH_ARSR_2,ArsR-type HTH domain profile.,PROSITE_PROFILES,2019_11,6-100
OFBKKLGO_00364_gabR_1,PS50949,HTH_GNTR,GntR-type HTH domain profile.,PROSITE_PROFILES,2019_11,13-81
OFBKKLGO_00371_ycnK,PS51000,HTH_DEOR_2,DeoR-type HTH domain profile.,PROSITE_PROFILES,2019_11,3-58
OFBKKLGO_00373_mtlA,PS51104,PTS_EIIC_TYPE_2,PTS_EIIC type-2 domain profile.,PROSITE_PROFILES,2019_11,16-351
OFBKKLGO_00373_mtlA,PS51099,PTS_EIIB_TYPE_2,PTS_EIIB type-2 domain profile.,PROSITE_PROFILES,2019_11,389-477
OFBKKLGO_00374_mtlF,PS51094,PTS_EIIA_TYPE_2,PTS_EIIA type-2 domain profile.,PROSITE_PROFILES,2019_11,2-142
OFBKKLGO_00384_kipR,PS51077,HTH_ICLR,IclR-type HTH domain profile.,PROSITE_PROFILES,2019_11,15-75
OFBKKLGO_00384_kipR,PS51078,ICLR_ED,IclR effector binding domain profile.,PROSITE_PROFILES,2019_11,76-259
OFBKKLGO_00387_group_2122,PS51725,ABM,ABM domain profile.,PROSITE_PROFILES,2019_11,2-92
OFBKKLGO_00390_mtlR,PS51099,PTS_EIIB_TYPE_2,PTS_EIIB type-2 domain profile.,PROSITE_PROFILES,2019_11,413-502
OFBKKLGO_00390_mtlR,PS51094,PTS_EIIA_TYPE_2,PTS_EIIA type-2 domain profile.,PROSITE_PROFILES,2019_11,536-683
OFBKKLGO_00390_mtlR,PS51372,PRD_2,PRD domain profile.,PROSITE_PROFILES,2019_11,305-410
OFBKKLGO_00390_mtlR,PS51372,PRD_2,PRD domain profile.,PROSITE_PROFILES,2019_11,195-300
OFBKKLGO_00394_ydaF,PS51186,GNAT,Gcn5-related N-acetyltransferase (GNAT) domain profile.,PROSITE_PROFILES,2019_11,10-177
OFBKKLGO_00399_lrpC,PS50956,HTH_ASNC_2,AsnC-type HTH domain profile.,PROSITE_PROFILES,2019_11,3-64
OFBKKLGO_00400_topB,PS50880,TOPRIM,Toprim domain profile.,PROSITE_PROFILES,2019_11,3-136
OFBKKLGO_00428_dcuS_1,PS50109,HIS_KIN,Histidine kinase domain profile.,PROSITE_PROFILES,2019_11,333-528
OFBKKLGO_00429_dcuR_1,PS50110,RESPONSE_REGULATORY,Response regulatory domain profile.,PROSITE_PROFILES,2019_11,4-120
OFBKKLGO_00432_bcrA_1,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,6-234
OFBKKLGO_00439_ydbP,PS51352,THIOREDOXIN_2,Thioredoxin domain profile.,PROSITE_PROFILES,2019_11,1-105
OFBKKLGO_00440_ddl,PS50975,ATP_GRASP,ATP-grasp fold profile.,PROSITE_PROFILES,2019_11,140-345
OFBKKLGO_00442_cshA,PS51194,HELICASE_CTER,Superfamilies 1 and 2 helicase C-terminal domain profile.,PROSITE_PROFILES,2019_11,215-375
OFBKKLGO_00442_cshA,PS51192,HELICASE_ATP_BIND_1,Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.,PROSITE_PROFILES,2019_11,34-204
OFBKKLGO_00442_cshA,PS51195,Q_MOTIF,DEAD-box RNA helicase Q motif profile.,PROSITE_PROFILES,2019_11,3-31
OFBKKLGO_00451_rsbRA,PS50801,STAS,STAS domain profile.,PROSITE_PROFILES,2019_11,149-264
OFBKKLGO_00452_rsbS,PS50801,STAS,STAS domain profile.,PROSITE_PROFILES,2019_11,15-115
OFBKKLGO_00454_rsbU,PS51746,PPM_2,PPM-type phosphatase domain profile.,PROSITE_PROFILES,2019_11,123-333
OFBKKLGO_00455_rsbV,PS50801,STAS,STAS domain profile.,PROSITE_PROFILES,2019_11,3-109
OFBKKLGO_00458_rsbX,PS51746,PPM_2,PPM-type phosphatase domain profile.,PROSITE_PROFILES,2019_11,11-198
OFBKKLGO_00459_yhgF,PS50126,S1,S1 domain profile.,PROSITE_PROFILES,2019_11,649-718
OFBKKLGO_00496_adhR,PS50937,HTH_MERR_2,MerR-type HTH domain profile.,PROSITE_PROFILES,2019_11,1-69
OFBKKLGO_00516_bcr_1,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,13-398
OFBKKLGO_00521_group_480,PS50937,HTH_MERR_2,MerR-type HTH domain profile.,PROSITE_PROFILES,2019_11,8-77
OFBKKLGO_00531_ydhK,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-22
OFBKKLGO_00532_pbuE_1,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,4-380
OFBKKLGO_00535_pdhR,PS50949,HTH_GNTR,GntR-type HTH domain profile.,PROSITE_PROFILES,2019_11,9-77
OFBKKLGO_00536_yycB,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,17-400
OFBKKLGO_00539_yvdT,PS50977,HTH_TETR_2,TetR-type HTH domain profile.,PROSITE_PROFILES,2019_11,6-66
OFBKKLGO_00544_iolT,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,14-444
OFBKKLGO_00551_rimI,PS51186,GNAT,Gcn5-related N-acetyltransferase (GNAT) domain profile.,PROSITE_PROFILES,2019_11,5-150
OFBKKLGO_00558_group_15766,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-16
OFBKKLGO_00588_guaA,PS51273,GATASE_TYPE_1,Glutamine amidotransferase type 1 domain profile.,PROSITE_PROFILES,2019_11,11-201
OFBKKLGO_00588_guaA,PS51553,GMPS_ATP_PPASE,GMP synthetase ATP pyrophosphatase (GMPS ATP-PPase) domain profile.,PROSITE_PROFILES,2019_11,202-391
OFBKKLGO_00599_purK,PS50975,ATP_GRASP,ATP-grasp fold profile.,PROSITE_PROFILES,2019_11,126-312
OFBKKLGO_00603_purQ,PS51273,GATASE_TYPE_1,Glutamine amidotransferase type 1 domain profile.,PROSITE_PROFILES,2019_11,3-225
OFBKKLGO_00605_purF,PS51278,GATASE_TYPE_2,Glutamine amidotransferase type 2 domain profile.,PROSITE_PROFILES,2019_11,12-231
OFBKKLGO_00608_purH,PS51855,MGS,MGS-like domain profile.,PROSITE_PROFILES,2019_11,1-146
OFBKKLGO_00609_purD,PS50975,ATP_GRASP,ATP-grasp fold profile.,PROSITE_PROFILES,2019_11,107-313
OFBKKLGO_00614_yerB,PS51257,PROKAR_LIPOPROTEIN,Prokaryotic membrane lipoprotein lipid attachment site profile.,PROSITE_PROFILES,2019_11,1-20
OFBKKLGO_00618_pcrA,PS51198,UVRD_HELICASE_ATP_BIND,UvrD-like DNA helicase ATP-binding domain profile.,PROSITE_PROFILES,2019_11,10-289
OFBKKLGO_00618_pcrA,PS51217,UVRD_HELICASE_CTER,UvrD-like DNA helicase C-terminal domain profile.,PROSITE_PROFILES,2019_11,290-570
OFBKKLGO_00619_ligA,PS50045,SIGMA54_INTERACT_4,Sigma-54 interaction domain profile.,PROSITE_PROFILES,2019_11,181-296
OFBKKLGO_00619_ligA,PS50172,BRCT,BRCT domain profile.,PROSITE_PROFILES,2019_11,591-669
OFBKKLGO_00623_opuE,PS50283,NA_SOLUT_SYMP_3,Sodium:solute symporter family profile.,PROSITE_PROFILES,2019_11,2-445
OFBKKLGO_00627_group_1405,PS50977,HTH_TETR_2,TetR-type HTH domain profile.,PROSITE_PROFILES,2019_11,2-62
OFBKKLGO_00629_dagK,PS50146,DAGK,DAG-kinase catalytic (DAGKc) domain profile.,PROSITE_PROFILES,2019_11,1-132
OFBKKLGO_00630_rlmCD_1,PS51687,SAM_MT_RNA_M5U,SAM-dependent methyltransferase RNA m(5)U-type domain profile.,PROSITE_PROFILES,2019_11,84-458
OFBKKLGO_00630_rlmCD_1,PS50926,TRAM,TRAM domain profile.,PROSITE_PROFILES,2019_11,6-64
OFBKKLGO_00648_hmoA,PS51725,ABM,ABM domain profile.,PROSITE_PROFILES,2019_11,2-95
OFBKKLGO_00649_group_966,PS51819,VOC,Vicinal oxygen chelate (VOC) domain profile.,PROSITE_PROFILES,2019_11,4-120
OFBKKLGO_00650_rsbRD_2,PS50801,STAS,STAS domain profile.,PROSITE_PROFILES,2019_11,179-277
OFBKKLGO_00665_fsr,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,22-404
OFBKKLGO_00668_yfmS,PS50111,CHEMOTAXIS_TRANSDUC_2,Bacterial chemotaxis sensory transducers domain profile.,PROSITE_PROFILES,2019_11,114-284
OFBKKLGO_00672_yfmP,PS50937,HTH_MERR_2,MerR-type HTH domain profile.,PROSITE_PROFILES,2019_11,1-73
OFBKKLGO_00674_ybiT_2,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,324-518
OFBKKLGO_00674_ybiT_2,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,4-260
OFBKKLGO_00675_yfmL,PS51194,HELICASE_CTER,Superfamilies 1 and 2 helicase C-terminal domain profile.,PROSITE_PROFILES,2019_11,231-374
OFBKKLGO_00675_yfmL,PS51192,HELICASE_ATP_BIND_1,Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.,PROSITE_PROFILES,2019_11,35-205
OFBKKLGO_00689_citS,PS50109,HIS_KIN,Histidine kinase domain profile.,PROSITE_PROFILES,2019_11,336-528
OFBKKLGO_00690_citT,PS50110,RESPONSE_REGULATORY,Response regulatory domain profile.,PROSITE_PROFILES,2019_11,3-119
OFBKKLGO_00696_yiiM,PS51340,MOSC,MOSC domain profile.,PROSITE_PROFILES,2019_11,32-166
OFBKKLGO_00701_nagP,PS51103,PTS_EIIC_TYPE_1,PTS_EIIC type-1 domain profile.,PROSITE_PROFILES,2019_11,1-361
OFBKKLGO_00701_nagP,PS51098,PTS_EIIB_TYPE_1,PTS_EIIB type-1 domain profile.,PROSITE_PROFILES,2019_11,375-457
OFBKKLGO_00705_cotP,PS01031,SHSP,Small heat shock protein (sHSP) domain profile.,PROSITE_PROFILES,2019_11,33-143
OFBKKLGO_00715_yfkM,PS51276,PEPTIDASE_C56_PFPI,PfpI endopeptidase domain profile.,PROSITE_PROFILES,2019_11,3-171
OFBKKLGO_00716_ccpA_1,PS50932,HTH_LACI_2,LacI-type HTH domain profile.,PROSITE_PROFILES,2019_11,9-63
OFBKKLGO_00719_ydiM,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,8-392
OFBKKLGO_00724_ycaD,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,199-392
OFBKKLGO_00730_pdaA,PS51677,NODB,NodB homology domain profile.,PROSITE_PROFILES,2019_11,66-247
OFBKKLGO_00735_rlmCD_2,PS51687,SAM_MT_RNA_M5U,SAM-dependent methyltransferase RNA m(5)U-type domain profile.,PROSITE_PROFILES,2019_11,89-463
OFBKKLGO_00735_rlmCD_2,PS50926,TRAM,TRAM domain profile.,PROSITE_PROFILES,2019_11,11-69
OFBKKLGO_00751_pdhC_1,PS51826,PSBD,Peripheral subunit-binding (PSBD) domain profile.,PROSITE_PROFILES,2019_11,118-155
OFBKKLGO_00751_pdhC_1,PS50968,BIOTINYL_LIPOYL,Biotinyl/lipoyl domain profile.,PROSITE_PROFILES,2019_11,2-77
OFBKKLGO_00756_glvR,PS51464,SIS,SIS domain profile.,PROSITE_PROFILES,2019_11,106-248
OFBKKLGO_00756_glvR,PS51071,HTH_RPIR,RpiR-type HTH domain profile.,PROSITE_PROFILES,2019_11,1-77
OFBKKLGO_00757_malP,PS51098,PTS_EIIB_TYPE_1,PTS_EIIB type-1 domain profile.,PROSITE_PROFILES,2019_11,450-512
OFBKKLGO_00757_malP,PS51103,PTS_EIIC_TYPE_1,PTS_EIIC type-1 domain profile.,PROSITE_PROFILES,2019_11,1-418
OFBKKLGO_00760_group_4497,PS50929,ABC_TM1F,ABC transporter integral membrane type-1 fused domain profile.,PROSITE_PROFILES,2019_11,51-332
OFBKKLGO_00760_group_4497,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,366-600
OFBKKLGO_00770_bmr3_2,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,14-517
OFBKKLGO_00771_group_3483,PS50995,HTH_MARR_2,MarR-type HTH domain profile.,PROSITE_PROFILES,2019_11,1-152
OFBKKLGO_00780_ydhP_1,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,13-388
OFBKKLGO_00796_group_3487,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,341-576
OFBKKLGO_00796_group_3487,PS50929,ABC_TM1F,ABC transporter integral membrane type-1 fused domain profile.,PROSITE_PROFILES,2019_11,19-307
OFBKKLGO_00799_bcp,PS51352,THIOREDOXIN_2,Thioredoxin domain profile.,PROSITE_PROFILES,2019_11,3-156
OFBKKLGO_00817_katA_1,PS51402,CATALASE_3,catalase family profile.,PROSITE_PROFILES,2019_11,3-481
OFBKKLGO_00819_ssuB_1,PS51291,SSUB,Aliphatic sulfonate import ATP-binding protein ssuB family profile.,PROSITE_PROFILES,2019_11,4-242
OFBKKLGO_00819_ssuB_1,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,5-231
OFBKKLGO_00821_ssuC_1,PS50928,ABC_TM1,ABC transporter integral membrane type-1 domain profile.,PROSITE_PROFILES,2019_11,81-261
OFBKKLGO_00826_group_841,PS50943,HTH_CROC1,Cro/C1-type HTH domain profile.,PROSITE_PROFILES,2019_11,6-60
OFBKKLGO_00837_group_3496,PS50995,HTH_MARR_2,MarR-type HTH domain profile.,PROSITE_PROFILES,2019_11,11-143
OFBKKLGO_00839_emrB_2,PS50850,MFS,Major facilitator superfamily (MFS) profile.,PROSITE_PROFILES,2019_11,14-508
OFBKKLGO_00840_pnpB,PS50902,FLAVODOXIN_LIKE,Flavodoxin-like domain profile.,PROSITE_PROFILES,2019_11,3-162
OFBKKLGO_00845_bcrA_2,PS50893,ABC_TRANSPORTER_2,"ATP-binding cassette, ABC transporter-type domain profile.",PROSITE_PROFILES,2019_11,5-233
OFBKKLGO_00848_cspB,PS51857,CSD_2,Cold-shock (CSD) domain profile.,PROSITE_PROFILES,2019_11,1-65
OFBKKLGO_00861_hrp1_1,PS51371,CBS,CBS domain profile.,PROSITE_PROFILES,2019_11,8-64
