Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00071_tilS,TIGR02433,TIGR02433,"lysidine_TilS_C: tRNA(Ile)-lysidine synthetase, C-terminal domain",TIGRFAM,15.0,385-430
OFBKKLGO_00071_tilS,TIGR02432,TIGR02432,lysidine_TilS_N: tRNA(Ile)-lysidine synthetase,TIGRFAM,15.0,20-206
OFBKKLGO_00072_hpt,TIGR01203,TIGR01203,HGPRTase: hypoxanthine phosphoribosyltransferase,TIGRFAM,15.0,8-173
OFBKKLGO_00073_ftsH,TIGR01241,TIGR01241,FtsH_fam: ATP-dependent metallopeptidase HflB,TIGRFAM,15.0,109-601
OFBKKLGO_00074_coaX,TIGR00671,TIGR00671,"baf: pantothenate kinase, type III",TIGRFAM,15.0,1-238
OFBKKLGO_00077_cysK_1,TIGR01139,TIGR01139,cysK: cysteine synthase A,TIGRFAM,15.0,8-305
OFBKKLGO_00077_cysK_1,TIGR01136,TIGR01136,cysKM: cysteine synthase,TIGRFAM,15.0,8-305
OFBKKLGO_00078_pabB,TIGR01824,TIGR01824,"PabB-clade2: aminodeoxychorismate synthase, component I",TIGRFAM,15.0,100-456
OFBKKLGO_00079_pabA,TIGR00566,TIGR00566,trpG_papA: glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase,TIGRFAM,15.0,1-186
OFBKKLGO_00081_folP,TIGR01496,TIGR01496,DHPS: dihydropteroate synthase,TIGRFAM,15.0,27-276
OFBKKLGO_00082_folB,TIGR00526,TIGR00526,folB_dom: FolB domain,TIGRFAM,15.0,1-119
OFBKKLGO_00082_folB,TIGR00525,TIGR00525,folB: dihydroneopterin aldolase,TIGRFAM,15.0,2-117
OFBKKLGO_00083_sulD,TIGR01498,TIGR01498,folK: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,TIGRFAM,15.0,5-134
OFBKKLGO_00085_dusB,TIGR00737,TIGR00737,"nifR3_yhdG: putative TIM-barrel protein, nifR3 family",TIGRFAM,15.0,4-322
OFBKKLGO_00086_lysS,TIGR00499,TIGR00499,lysS_bact: lysine--tRNA ligase,TIGRFAM,15.0,10-498
OFBKKLGO_00095_ispD,TIGR00453,TIGR00453,ispD: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,TIGRFAM,15.0,5-223
OFBKKLGO_00096_ispF,TIGR00151,TIGR00151,"ispF: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",TIGRFAM,15.0,3-157
OFBKKLGO_00097_gltX,TIGR00464,TIGR00464,gltX_bact: glutamate--tRNA ligase,TIGRFAM,15.0,4-481
OFBKKLGO_00099_cysE,TIGR01172,TIGR01172,cysE: serine O-acetyltransferase,TIGRFAM,15.0,7-167
OFBKKLGO_00100_cysS,TIGR00435,TIGR00435,cysS: cysteine--tRNA ligase,TIGRFAM,15.0,3-464
OFBKKLGO_00102_group_5781,TIGR00186,TIGR00186,"rRNA_methyl_3: RNA methyltransferase, TrmH family, group 3",TIGRFAM,15.0,5-244
OFBKKLGO_00104_sigH,TIGR02937,TIGR02937,"sigma70-ECF: RNA polymerase sigma factor, sigma-70 family",TIGRFAM,15.0,33-211
OFBKKLGO_00104_sigH,TIGR02859,TIGR02859,spore_sigH: RNA polymerase sigma-H factor,TIGRFAM,15.0,16-212
OFBKKLGO_00105_secE,TIGR00964,TIGR00964,"secE_bact: preprotein translocase, SecE subunit",TIGRFAM,15.0,3-58
OFBKKLGO_00106_nusG_1,TIGR00922,TIGR00922,nusG: transcription termination/antitermination factor NusG,TIGRFAM,15.0,5-176
OFBKKLGO_00107_rplK,TIGR01632,TIGR01632,L11_bact: ribosomal protein uL11,TIGRFAM,15.0,3-141
OFBKKLGO_00108_rplA,TIGR01169,TIGR01169,rplA_bact: ribosomal protein uL1,TIGRFAM,15.0,3-228
OFBKKLGO_00111_rplL,TIGR00855,TIGR00855,L12: ribosomal protein bL12,TIGRFAM,15.0,1-123
OFBKKLGO_00113_rpoB,TIGR02013,TIGR02013,"rpoB: DNA-directed RNA polymerase, beta subunit",TIGRFAM,15.0,204-896
OFBKKLGO_00114_rpoC,TIGR02386,TIGR02386,"rpoC_TIGR: DNA-directed RNA polymerase, beta' subunit",TIGRFAM,15.0,10-1181
OFBKKLGO_00116_rpsL,TIGR00981,TIGR00981,rpsL_bact: ribosomal protein uS12,TIGRFAM,15.0,1-137
OFBKKLGO_00117_rpsG,TIGR01029,TIGR01029,rpsG_bact: ribosomal protein uS7,TIGRFAM,15.0,3-156
OFBKKLGO_00118_fusA,TIGR00484,TIGR00484,EF-G: translation elongation factor G,TIGRFAM,15.0,1-690
OFBKKLGO_00118_fusA,TIGR00231,TIGR00231,small_GTP: small GTP-binding protein domain,TIGRFAM,15.0,9-181
OFBKKLGO_00119_tuf,TIGR00231,TIGR00231,small_GTP: small GTP-binding protein domain,TIGRFAM,15.0,12-147
OFBKKLGO_00119_tuf,TIGR00485,TIGR00485,EF-Tu: translation elongation factor Tu,TIGRFAM,15.0,1-395
OFBKKLGO_00121_rpsJ,TIGR01049,TIGR01049,rpsJ_bact: ribosomal protein uS10,TIGRFAM,15.0,4-101
OFBKKLGO_00122_rplC,TIGR03625,TIGR03625,L3_bact: 50S ribosomal protein uL3,TIGRFAM,15.0,4-203
OFBKKLGO_00123_rplD,TIGR03953,TIGR03953,rplD_bact: 50S ribosomal protein uL4,TIGRFAM,15.0,17-204
OFBKKLGO_00125_rplB,TIGR01171,TIGR01171,rplB_bact: ribosomal protein uL2,TIGRFAM,15.0,3-275
OFBKKLGO_00126_rpsS,TIGR01050,TIGR01050,rpsS_bact: ribosomal protein uS19,TIGRFAM,15.0,1-92
OFBKKLGO_00127_rplV,TIGR01044,TIGR01044,rplV_bact: ribosomal protein uL22,TIGRFAM,15.0,5-107
OFBKKLGO_00128_rpsC,TIGR01009,TIGR01009,rpsC_bact: ribosomal protein uS3,TIGRFAM,15.0,1-208
OFBKKLGO_00129_rplP,TIGR01164,TIGR01164,rplP_bact: ribosomal protein uL16,TIGRFAM,15.0,2-127
OFBKKLGO_00130_rpmC,TIGR00012,TIGR00012,L29: ribosomal protein uL29,TIGRFAM,15.0,5-60
OFBKKLGO_00131_rpsQ,TIGR03635,TIGR03635,uS17_bact: ribosomal protein uS17,TIGRFAM,15.0,7-78
OFBKKLGO_00132_rplN,TIGR01067,TIGR01067,rplN_bact: ribosomal protein uL14,TIGRFAM,15.0,1-122
OFBKKLGO_00133_rplX,TIGR01079,TIGR01079,rplX_bact: ribosomal protein uL24,TIGRFAM,15.0,1-100
OFBKKLGO_00137_rplF,TIGR03654,TIGR03654,L6_bact: ribosomal protein uL6,TIGRFAM,15.0,2-177
OFBKKLGO_00138_rplR,TIGR00060,TIGR00060,L18_bact: ribosomal protein uL18,TIGRFAM,15.0,7-120
OFBKKLGO_00139_rpsE,TIGR01021,TIGR01021,rpsE_bact: ribosomal protein uS5,TIGRFAM,15.0,11-165
OFBKKLGO_00140_rpmD,TIGR01308,TIGR01308,rpmD_bact: ribosomal protein uL30,TIGRFAM,15.0,4-58
OFBKKLGO_00141_rplO,TIGR01071,TIGR01071,rplO_bact: ribosomal protein uL15,TIGRFAM,15.0,2-143
OFBKKLGO_00142_secY,TIGR00967,TIGR00967,"3a0501s007: preprotein translocase, SecY subunit",TIGRFAM,15.0,15-425
OFBKKLGO_00143_adk,TIGR01351,TIGR01351,adk: adenylate kinase,TIGRFAM,15.0,2-212
OFBKKLGO_00144_map,TIGR00500,TIGR00500,"met_pdase_I: methionine aminopeptidase, type I",TIGRFAM,15.0,2-247
OFBKKLGO_00145_infA,TIGR00008,TIGR00008,infA: translation initiation factor IF-1,TIGRFAM,15.0,3-71
OFBKKLGO_00146_rpmJ,TIGR01022,TIGR01022,rpmJ_bact: ribosomal protein bL36,TIGRFAM,15.0,1-37
OFBKKLGO_00147_rpsM,TIGR03631,TIGR03631,uS13_bact: ribosomal protein uS13,TIGRFAM,15.0,3-114
OFBKKLGO_00148_rpsK,TIGR03632,TIGR03632,uS11_bact: ribosomal protein uS11,TIGRFAM,15.0,12-128
OFBKKLGO_00149_rpoA,TIGR02027,TIGR02027,"rpoA: DNA-directed RNA polymerase, alpha subunit",TIGRFAM,15.0,21-313
OFBKKLGO_00150_rplQ,TIGR00059,TIGR00059,L17: ribosomal protein bL17,TIGRFAM,15.0,2-120
OFBKKLGO_00151_ecfA1,TIGR04520,TIGR04520,ECF_ATPase_1: energy-coupling factor transporter ATPase,TIGRFAM,15.0,7-275
OFBKKLGO_00152_ecfA2,TIGR04521,TIGR04521,ECF_ATPase_2: energy-coupling factor transporter ATPase,TIGRFAM,15.0,3-280
OFBKKLGO_00154_truA,TIGR00071,TIGR00071,hisT_truA: tRNA pseudouridine(38-40) synthase,TIGRFAM,15.0,3-240
OFBKKLGO_00156_rplM,TIGR01066,TIGR01066,rplM_bact: ribosomal protein uL13,TIGRFAM,15.0,6-142
OFBKKLGO_00161_cwlD,TIGR02883,TIGR02883,spore_cwlD: N-acetylmuramoyl-L-alanine amidase CwlD,TIGRFAM,15.0,41-228
OFBKKLGO_00165_group_3395,TIGR02764,TIGR02764,spore_ybaN_pdaB: polysaccharide deacetylase family sporulation protein PdaB,TIGRFAM,15.0,53-243
OFBKKLGO_00182_murQ,TIGR00274,TIGR00274,TIGR00274: N-acetylmuramic acid 6-phosphate etherase,TIGRFAM,15.0,10-300
OFBKKLGO_00185_sigW,TIGR02937,TIGR02937,"sigma70-ECF: RNA polymerase sigma factor, sigma-70 family",TIGRFAM,15.0,19-184
OFBKKLGO_00185_sigW,TIGR02948,TIGR02948,SigW_bacill: RNA polymerase sigma-W factor,TIGRFAM,15.0,1-187
OFBKKLGO_00187_cdaA,TIGR00159,TIGR00159,TIGR00159: TIGR00159 family protein,TIGRFAM,15.0,3-256
OFBKKLGO_00189_glmM,TIGR01455,TIGR01455,glmM: phosphoglucosamine mutase,TIGRFAM,15.0,5-442
OFBKKLGO_00224_purT,TIGR01142,TIGR01142,purT: phosphoribosylglycinamide formyltransferase 2,TIGRFAM,15.0,6-383
OFBKKLGO_00225_group_16181,TIGR00473,TIGR00473,pssA: CDP-diacylglycerol-serine O-phosphatidyltransferase,TIGRFAM,15.0,9-161
OFBKKLGO_00227_psd,TIGR00163,TIGR00163,PS_decarb: phosphatidylserine decarboxylase,TIGRFAM,15.0,51-262
OFBKKLGO_00231_ilvE,TIGR01123,TIGR01123,ilvE_II: branched-chain amino acid aminotransferase,TIGRFAM,15.0,43-355
OFBKKLGO_00234_alsT_2,TIGR00835,TIGR00835,agcS: amino acid carrier protein,TIGRFAM,15.0,17-437
OFBKKLGO_00235_glsA1,TIGR03814,TIGR03814,Gln_ase: glutaminase A,TIGRFAM,15.0,18-327
OFBKKLGO_00250_tatAd,TIGR01411,TIGR01411,"tatAE: twin arginine-targeting protein translocase, TatA/E family",TIGRFAM,15.0,5-47
OFBKKLGO_00251_tatC1,TIGR00945,TIGR00945,tatC: twin arginine-targeting protein translocase TatC,TIGRFAM,15.0,28-239
OFBKKLGO_00252_pcp,TIGR00504,TIGR00504,pyro_pdase: pyroglutamyl-peptidase I,TIGRFAM,15.0,4-215
OFBKKLGO_00254_emrY,TIGR00711,TIGR00711,"efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family",TIGRFAM,15.0,15-431
OFBKKLGO_00271_group_1698,TIGR03558,TIGR03558,"oxido_grp_1: luciferase family oxidoreductase, group 1",TIGRFAM,15.0,4-328
OFBKKLGO_00275_alx,TIGR03716,TIGR03716,"R_switched_YkoY: integral membrane protein, YkoY family",TIGRFAM,15.0,32-240
OFBKKLGO_00280_opuAA,TIGR01186,TIGR01186,proV: glycine betaine/L-proline transport ATP binding subunit,TIGRFAM,15.0,41-396
OFBKKLGO_00283_scmP_1,TIGR01891,TIGR01891,amidohydrolases: amidohydrolase,TIGRFAM,15.0,12-359
OFBKKLGO_00287_ldh_2,TIGR01771,TIGR01771,L-LDH-NAD: L-lactate dehydrogenase,TIGRFAM,15.0,11-309
OFBKKLGO_00294_nadE,TIGR00552,TIGR00552,nadE: NAD+ synthetase,TIGRFAM,15.0,17-272
OFBKKLGO_00296_dgoT,TIGR00893,TIGR00893,2A0114: D-galactonate transporter,TIGRFAM,15.0,31-427
OFBKKLGO_00301_putC,TIGR01237,TIGR01237,D1pyr5carbox2: putative delta-1-pyrroline-5-carboxylate dehydrogenase,TIGRFAM,15.0,5-515
OFBKKLGO_00307_nasD,TIGR02374,TIGR02374,"nitri_red_nirB: nitrite reductase [NAD(P)H], large subunit",TIGRFAM,15.0,6-791
OFBKKLGO_00316_hxlB,TIGR03127,TIGR03127,RuMP_HxlB: 6-phospho 3-hexuloisomerase,TIGRFAM,15.0,8-185
OFBKKLGO_00327_tcyB,TIGR01726,TIGR01726,"HEQRo_perm_3TM: amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family",TIGRFAM,15.0,25-122
OFBKKLGO_00330_bsdB,TIGR00421,TIGR00421,ubiX_pad: polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases,TIGRFAM,15.0,2-182
OFBKKLGO_00331_bsdC,TIGR00148,TIGR00148,"TIGR00148: decarboxylase, UbiD family",TIGRFAM,15.0,6-441
OFBKKLGO_00334_dtpT,TIGR00924,TIGR00924,yjdL_sub1_fam: amino acid/peptide transporter (Peptide:H+ symporter),TIGRFAM,15.0,17-488
OFBKKLGO_00338_gerBC_1,TIGR02887,TIGR02887,"spore_ger_x_C: germination protein, Ger(x)C family",TIGRFAM,15.0,5-397
OFBKKLGO_00339_yndE_1,TIGR00912,TIGR00912,2A0309: spore germination protein (amino acid permease),TIGRFAM,15.0,5-363
OFBKKLGO_00340_ntaA,TIGR03860,TIGR03860,"FMN_nitrolo: FMN-dependent oxidoreductase, nitrilotriacetate monooxygenase family",TIGRFAM,15.0,9-428
OFBKKLGO_00343_yxeN,TIGR01726,TIGR01726,"HEQRo_perm_3TM: amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family",TIGRFAM,15.0,13-113
OFBKKLGO_00345_scmP_2,TIGR01891,TIGR01891,amidohydrolases: amidohydrolase,TIGRFAM,15.0,13-367
OFBKKLGO_00354_yclM,TIGR00657,TIGR00657,asp_kinases: aspartate kinase,TIGRFAM,15.0,3-448
OFBKKLGO_00359_farB,TIGR00711,TIGR00711,"efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family",TIGRFAM,15.0,17-423
OFBKKLGO_00366_gabD,TIGR01780,TIGR01780,SSADH: succinate-semialdehyde dehydrogenase,TIGRFAM,15.0,7-456
OFBKKLGO_00367_glcU,TIGR00776,TIGR00776,RhaT: RhaT L-rhamnose-proton symporter family protein,TIGRFAM,15.0,1-284
OFBKKLGO_00373_mtlA,TIGR00851,TIGR00851,"mtlA: PTS system, mannitol-specific IIC component",TIGRFAM,15.0,12-350
OFBKKLGO_00378_ycsE,TIGR01482,TIGR01482,SPP-subfamily: sucrose-phosphate phosphatase subfamily,TIGRFAM,15.0,13-244
OFBKKLGO_00378_ycsE,TIGR01484,TIGR01484,"HAD-SF-IIB: HAD hydrolase, family IIB",TIGRFAM,15.0,12-217
OFBKKLGO_00382_pxpB,TIGR00370,TIGR00370,"TIGR00370: sensor histidine kinase inhibitor, KipI family",TIGRFAM,15.0,16-228
OFBKKLGO_00398_group_2684,TIGR03954,TIGR03954,integ_memb_HG: integral membrane protein,TIGRFAM,15.0,9-92
OFBKKLGO_00400_topB,TIGR01056,TIGR01056,topB: DNA topoisomerase III,TIGRFAM,15.0,3-728
OFBKKLGO_00417_mntH,TIGR01197,TIGR01197,"nramp: metal ion transporter, metal ion (Mn2+/Fe2+) transporter (Nramp) family",TIGRFAM,15.0,28-391
OFBKKLGO_00427_dctP,TIGR00787,TIGR00787,"dctP: TRAP transporter solute receptor, DctP family",TIGRFAM,15.0,49-304
OFBKKLGO_00438_mneS_1,TIGR01297,TIGR01297,CDF: cation diffusion facilitator family transporter,TIGRFAM,15.0,12-288
OFBKKLGO_00440_ddl,TIGR01205,TIGR01205,D_ala_D_alaTIGR: D-alanine--D-alanine ligase,TIGRFAM,15.0,5-347
OFBKKLGO_00441_murF,TIGR01143,TIGR01143,murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,TIGRFAM,15.0,32-452
OFBKKLGO_00448_alr,TIGR00492,TIGR00492,alr: alanine racemase,TIGRFAM,15.0,8-370
OFBKKLGO_00455_rsbV,TIGR00377,TIGR00377,ant_ant_sig: anti-anti-sigma factor,TIGRFAM,15.0,1-105
OFBKKLGO_00456_rsbW,TIGR01924,TIGR01924,rsbW_low_gc: anti-sigma B factor,TIGRFAM,15.0,1-159
OFBKKLGO_00457_sigB,TIGR02941,TIGR02941,Sigma_B: RNA polymerase sigma-B factor,TIGRFAM,15.0,3-253
OFBKKLGO_00457_sigB,TIGR02937,TIGR02937,"sigma70-ECF: RNA polymerase sigma factor, sigma-70 family",TIGRFAM,15.0,29-253
OFBKKLGO_00457_sigB,TIGR02980,TIGR02980,"SigBFG: RNA polymerase sigma-70 factor, sigma-B/F/G subfamily",TIGRFAM,15.0,28-253
OFBKKLGO_00516_bcr_1,TIGR00710,TIGR00710,"efflux_Bcr_CflA: drug resistance transporter, Bcr/CflA subfamily",TIGRFAM,15.0,9-394
OFBKKLGO_00543_yhfP,TIGR02823,TIGR02823,"oxido_YhdH: putative quinone oxidoreductase, YhdH/YhfP family",TIGRFAM,15.0,6-330
OFBKKLGO_00544_iolT,TIGR00879,TIGR00879,"SP: MFS transporter, sugar porter (SP) family",TIGRFAM,15.0,3-450
OFBKKLGO_00549_tsaE,TIGR00150,TIGR00150,T6A_YjeE: tRNA threonylcarbamoyl adenosine modification protein YjeE,TIGRFAM,15.0,10-138
OFBKKLGO_00550_tsaB,TIGR03725,TIGR03725,T6A_YeaZ: tRNA threonylcarbamoyl adenosine modification protein YeaZ,TIGRFAM,15.0,3-216
OFBKKLGO_00551_rimI,TIGR01575,TIGR01575,rimI: ribosomal-protein-alanine acetyltransferase,TIGRFAM,15.0,14-145
OFBKKLGO_00554_moaC,TIGR00581,TIGR00581,moaC: molybdenum cofactor biosynthesis protein C,TIGRFAM,15.0,4-154
OFBKKLGO_00556_tatAy,TIGR01411,TIGR01411,"tatAE: twin arginine-targeting protein translocase, TatA/E family",TIGRFAM,15.0,1-45
OFBKKLGO_00557_tatC2,TIGR00945,TIGR00945,tatC: twin arginine-targeting protein translocase TatC,TIGRFAM,15.0,8-223
OFBKKLGO_00561_groL,TIGR02348,TIGR02348,GroEL: chaperonin GroL,TIGRFAM,15.0,2-524
OFBKKLGO_00576_sigV_1,TIGR02937,TIGR02937,"sigma70-ECF: RNA polymerase sigma factor, sigma-70 family",TIGRFAM,15.0,14-158
OFBKKLGO_00583_gabP,TIGR01773,TIGR01773,GABAperm: GABA permease,TIGRFAM,15.0,3-449
OFBKKLGO_00588_guaA,TIGR00888,TIGR00888,"guaA_Nterm: GMP synthase (glutamine-hydrolyzing), N-terminal domain",TIGRFAM,15.0,12-198
OFBKKLGO_00588_guaA,TIGR00884,TIGR00884,"guaA_Cterm: GMP synthase (glutamine-hydrolyzing), C-terminal domain",TIGRFAM,15.0,206-516
OFBKKLGO_00589_sigV_2,TIGR02937,TIGR02937,"sigma70-ECF: RNA polymerase sigma factor, sigma-70 family",TIGRFAM,15.0,16-165
OFBKKLGO_00598_purE,TIGR01162,TIGR01162,"purE: phosphoribosylaminoimidazole carboxylase, catalytic subunit",TIGRFAM,15.0,6-161
OFBKKLGO_00599_purK,TIGR01161,TIGR01161,"purK: phosphoribosylaminoimidazole carboxylase, ATPase subunit",TIGRFAM,15.0,26-379
OFBKKLGO_00600_purB,TIGR00928,TIGR00928,purB: adenylosuccinate lyase,TIGRFAM,15.0,1-428
OFBKKLGO_00601_purC,TIGR00081,TIGR00081,purC: phosphoribosylaminoimidazolesuccinocarboxamide synthase,TIGRFAM,15.0,5-236
OFBKKLGO_00602_purS,TIGR00302,TIGR00302,"TIGR00302: phosphoribosylformylglycinamidine synthase, purS protein",TIGRFAM,15.0,2-80
OFBKKLGO_00603_purQ,TIGR01737,TIGR01737,FGAM_synth_I: phosphoribosylformylglycinamidine synthase I,TIGRFAM,15.0,1-218
OFBKKLGO_00604_purL,TIGR01736,TIGR01736,FGAM_synth_II: phosphoribosylformylglycinamidine synthase II,TIGRFAM,15.0,24-737
OFBKKLGO_00605_purF,TIGR01134,TIGR01134,purF: amidophosphoribosyltransferase,TIGRFAM,15.0,12-457
OFBKKLGO_00606_purM,TIGR00878,TIGR00878,purM: phosphoribosylformylglycinamidine cyclo-ligase,TIGRFAM,15.0,4-334
OFBKKLGO_00607_purN,TIGR00639,TIGR00639,PurN: phosphoribosylglycinamide formyltransferase,TIGRFAM,15.0,2-190
OFBKKLGO_00608_purH,TIGR00355,TIGR00355,purH: phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,TIGRFAM,15.0,4-512
OFBKKLGO_00609_purD,TIGR00877,TIGR00877,purD: phosphoribosylamine--glycine ligase,TIGRFAM,15.0,2-417
OFBKKLGO_00615_group_16298,TIGR02531,TIGR02531,yecD_yerC: TrpR homolog YerC/YecD,TIGRFAM,15.0,7-94
OFBKKLGO_00617_pcrB,TIGR01768,TIGR01768,GGGP-family: geranylgeranylglyceryl phosphate synthase family protein,TIGRFAM,15.0,9-223
OFBKKLGO_00618_pcrA,TIGR01073,TIGR01073,pcrA: ATP-dependent DNA helicase PcrA,TIGRFAM,15.0,8-737
OFBKKLGO_00619_ligA,TIGR00575,TIGR00575,"dnlj: DNA ligase, NAD-dependent",TIGRFAM,15.0,14-663
OFBKKLGO_00623_opuE,TIGR02121,TIGR02121,Na_Pro_sym: sodium/proline symporter,TIGRFAM,15.0,4-488
OFBKKLGO_00623_opuE,TIGR00813,TIGR00813,"sss: transporter, solute:sodium symporter (SSS) family",TIGRFAM,15.0,33-431
OFBKKLGO_00624_gatC,TIGR00135,TIGR00135,"gatC: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit",TIGRFAM,15.0,4-96
OFBKKLGO_00625_gatA,TIGR00132,TIGR00132,"gatA: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit",TIGRFAM,15.0,11-477
OFBKKLGO_00626_gatB,TIGR00133,TIGR00133,"gatB: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit",TIGRFAM,15.0,2-473
OFBKKLGO_00629_dagK,TIGR00147,TIGR00147,"TIGR00147: lipid kinase, YegS/Rv2252/BmrU family",TIGRFAM,15.0,1-295
OFBKKLGO_00630_rlmCD_1,TIGR00479,TIGR00479,rumA: 23S rRNA (uracil-5-)-methyltransferase RumA,TIGRFAM,15.0,20-450
OFBKKLGO_00639_group_15986,TIGR01033,TIGR01033,"TIGR01033: DNA-binding regulatory protein, YebC/PmpR family",TIGRFAM,15.0,1-235
OFBKKLGO_00660_rfbF,TIGR02623,TIGR02623,G1P_cyt_trans: glucose-1-phosphate cytidylyltransferase,TIGRFAM,15.0,1-254
OFBKKLGO_00680_yflS,TIGR00785,TIGR00785,"dass: transporter, divalent anion:Na+ symporter (DASS) family",TIGRFAM,15.0,32-472
OFBKKLGO_00692_citM,TIGR00784,TIGR00784,citMHS: citrate transporter,TIGRFAM,15.0,2-431
OFBKKLGO_00700_mapB,TIGR00500,TIGR00500,"met_pdase_I: methionine aminopeptidase, type I",TIGRFAM,15.0,1-248
