Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00074_coaX,MF_01274,Pantothen_kinase_3,Type III pantothenate kinase [coaX].,HAMAP,2020_01,1-242
OFBKKLGO_00075_hslO,MF_00117,HslO,33 kDa chaperonin [hslO].,HAMAP,2020_01,1-289
OFBKKLGO_00086_lysS,MF_00252,Lys_tRNA_synth_class2,Lysine--tRNA ligase [lysS].,HAMAP,2020_01,17-499
OFBKKLGO_00090_mcsB,MF_00602,Prot_Arg_kinase,Protein-arginine kinase [mcsB].,HAMAP,2020_01,13-350
OFBKKLGO_00093_disA,MF_01438,DisA,DNA integrity scanning protein DisA [disA].,HAMAP,2020_01,7-357
OFBKKLGO_00095_ispD,MF_00108,IspD,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [ispD].,HAMAP,2020_01,2-223
OFBKKLGO_00096_ispF,MF_00107,IspF,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [ispF].",HAMAP,2020_01,2-157
OFBKKLGO_00097_gltX,MF_00022,Glu_tRNA_synth_type1,Glutamate--tRNA ligase [gltX].,HAMAP,2020_01,4-483
OFBKKLGO_00100_cysS,MF_00041,Cys_tRNA_synth,Cysteine--tRNA ligase [cysS].,HAMAP,2020_01,3-465
OFBKKLGO_00101_mrnC,MF_01468,RNase_Mini_III,Mini-ribonuclease 3 [mrnC].,HAMAP,2020_01,7-133
OFBKKLGO_00105_secE,MF_00422,SecE,Protein translocase subunit SecE [secE].,HAMAP,2020_01,1-56
OFBKKLGO_00106_nusG_1,MF_00948,NusG,Transcription termination/antitermination protein NusG [nusG].,HAMAP,2020_01,2-177
OFBKKLGO_00107_rplK,MF_00736,Ribosomal_L11,50S ribosomal protein L11 [rplK].,HAMAP,2020_01,5-141
OFBKKLGO_00108_rplA,MF_01318_B,Ribosomal_L1_B,50S ribosomal protein L1 [rplA].,HAMAP,2020_01,2-229
OFBKKLGO_00110_rplJ,MF_00362,Ribosomal_L10,50S ribosomal protein L10 [rplJ].,HAMAP,2020_01,3-161
OFBKKLGO_00111_rplL,MF_00368,Ribosomal_L7_L12,50S ribosomal protein L7/L12 [rplL].,HAMAP,2020_01,2-123
OFBKKLGO_00113_rpoB,MF_01321,RNApol_bact_RpoB,DNA-directed RNA polymerase subunit beta [rpoB].,HAMAP,2020_01,15-1147
OFBKKLGO_00114_rpoC,MF_01322,RNApol_bact_RpoC,DNA-directed RNA polymerase subunit beta' [rpoC].,HAMAP,2020_01,4-1192
OFBKKLGO_00116_rpsL,MF_00403_B,Ribosomal_S12_B,30S ribosomal protein S12 [rpsL].,HAMAP,2020_01,1-136
OFBKKLGO_00117_rpsG,MF_00480_B,Ribosomal_S7_B,30S ribosomal protein S7 [rpsG].,HAMAP,2020_01,1-156
OFBKKLGO_00118_fusA,MF_00054_B,EF_G_EF_2_B,Elongation factor G [fusA].,HAMAP,2020_01,6-689
OFBKKLGO_00119_tuf,MF_00118_B,EF_Tu_B,Elongation factor Tu [tuf].,HAMAP,2020_01,1-396
OFBKKLGO_00121_rpsJ,MF_00508,Ribosomal_S10,30S ribosomal protein S10 [rpsJ].,HAMAP,2020_01,3-102
OFBKKLGO_00122_rplC,MF_01325_B,Ribosomal_L3_B,50S ribosomal protein L3 [rplC].,HAMAP,2020_01,2-206
OFBKKLGO_00123_rplD,MF_01328_B,Ribosomal_L4_B,50S ribosomal protein L4 [rplD].,HAMAP,2020_01,9-207
OFBKKLGO_00124_rplW,MF_01369_B,Ribosomal_L23_B,50S ribosomal protein L23 [rplW].,HAMAP,2020_01,5-95
OFBKKLGO_00125_rplB,MF_01320_B,Ribosomal_L2_B,50S ribosomal protein L2 [rplB].,HAMAP,2020_01,1-275
OFBKKLGO_00126_rpsS,MF_00531,Ribosomal_S19,30S ribosomal protein S19 [rpsS].,HAMAP,2020_01,1-89
OFBKKLGO_00127_rplV,MF_01331_B,Ribosomal_L22_B,50S ribosomal protein L22 [rplV].,HAMAP,2020_01,1-110
OFBKKLGO_00128_rpsC,MF_01309_B,Ribosomal_S3_B,30S ribosomal protein S3 [rpsC].,HAMAP,2020_01,1-205
OFBKKLGO_00129_rplP,MF_01342,Ribosomal_L16,50S ribosomal protein L16 [rplP].,HAMAP,2020_01,1-134
OFBKKLGO_00130_rpmC,MF_00374,Ribosomal_L29,50S ribosomal protein L29 [rpmC].,HAMAP,2020_01,1-60
OFBKKLGO_00131_rpsQ,MF_01345_B,Ribosomal_S17_B,30S ribosomal protein S17 [rpsQ].,HAMAP,2020_01,7-82
OFBKKLGO_00132_rplN,MF_01367,Ribosomal_L14,50S ribosomal protein L14 [rplN].,HAMAP,2020_01,1-122
OFBKKLGO_00133_rplX,MF_01326_B,Ribosomal_L24_B,50S ribosomal protein L24 [rplX].,HAMAP,2020_01,1-95
OFBKKLGO_00134_rplE,MF_01333_B,Ribosomal_L5_B,50S ribosomal protein L5 [rplE].,HAMAP,2020_01,1-179
OFBKKLGO_00135_rpsN1,MF_01364_B,Ribosomal_S14_2_B,30S ribosomal protein S14 type Z [rpsZ].,HAMAP,2020_01,1-61
OFBKKLGO_00136_rpsH,MF_01302_B,Ribosomal_S8_B,30S ribosomal protein S8 [rpsH].,HAMAP,2020_01,2-132
OFBKKLGO_00137_rplF,MF_01365_B,Ribosomal_L6_B,50S ribosomal protein L6 [rplF].,HAMAP,2020_01,1-177
OFBKKLGO_00138_rplR,MF_01337_B,Ribosomal_L18_B,50S ribosomal protein L18 [rplR].,HAMAP,2020_01,6-120
OFBKKLGO_00139_rpsE,MF_01307_B,Ribosomal_S5_B,30S ribosomal protein S5 [rpsE].,HAMAP,2020_01,3-165
OFBKKLGO_00140_rpmD,MF_01371_B,Ribosomal_L30_B,50S ribosomal protein L30 [rpmD].,HAMAP,2020_01,1-58
OFBKKLGO_00141_rplO,MF_01341,Ribosomal_L15,50S ribosomal protein L15 [rplO].,HAMAP,2020_01,3-146
OFBKKLGO_00142_secY,MF_01465,SecY,Protein translocase subunit SecY [secY].,HAMAP,2020_01,5-429
OFBKKLGO_00143_adk,MF_00235,Adenylate_kinase_Adk,Adenylate kinase [adk].,HAMAP,2020_01,1-213
OFBKKLGO_00144_map,MF_01974,MetAP_1,Methionine aminopeptidase [map].,HAMAP,2020_01,2-248
OFBKKLGO_00145_infA,MF_00075,IF_1,Translation initiation factor IF-1 [infA].,HAMAP,2020_01,1-72
OFBKKLGO_00146_rpmJ,MF_00251,Ribosomal_L36,50S ribosomal protein L36 [rpmJ].,HAMAP,2020_01,1-37
OFBKKLGO_00147_rpsM,MF_01315,Ribosomal_S13_S18,30S ribosomal protein S13 [rpsM].,HAMAP,2020_01,1-118
OFBKKLGO_00148_rpsK,MF_01310,Ribosomal_S11,30S ribosomal protein S11 [rpsK].,HAMAP,2020_01,5-131
OFBKKLGO_00149_rpoA,MF_00059,RNApol_bact_RpoA,DNA-directed RNA polymerase subunit alpha [rpoA].,HAMAP,2020_01,1-313
OFBKKLGO_00150_rplQ,MF_01368,Ribosomal_L17,50S ribosomal protein L17 [rplQ].,HAMAP,2020_01,1-120
OFBKKLGO_00153_ecfT,MF_01461,EcfT,Energy-coupling factor transporter transmembrane protein EcfT [ecfT].,HAMAP,2020_01,2-265
OFBKKLGO_00154_truA,MF_00171,TruA,tRNA pseudouridine synthase A [truA].,HAMAP,2020_01,1-245
OFBKKLGO_00156_rplM,MF_01366,Ribosomal_L13,50S ribosomal protein L13 [rplM].,HAMAP,2020_01,16-144
OFBKKLGO_00157_rpsI,MF_00532_B,Ribosomal_S9_B,30S ribosomal protein S9 [rpsI].,HAMAP,2020_01,1-130
OFBKKLGO_00162_salA,MF_02040,Mrp_NBP35,Iron-sulfur cluster carrier protein.,HAMAP,2020_01,97-345
OFBKKLGO_00182_murQ,MF_00068,MurQ,N-acetylmuramic acid 6-phosphate etherase [murQ].,HAMAP,2020_01,6-299
OFBKKLGO_00187_cdaA,MF_01499,DacA,Diadenylate cyclase [dacA].,HAMAP,2020_01,1-254
OFBKKLGO_00189_glmM,MF_01554_B,GlmM_B,Phosphoglucosamine mutase [glmM].,HAMAP,2020_01,1-444
OFBKKLGO_00224_purT,MF_01643,PurT,Formate-dependent phosphoribosylglycinamide formyltransferase [purT].,HAMAP,2020_01,1-384
OFBKKLGO_00227_psd,MF_00662,PS_decarb_PSD_B_type1,Phosphatidylserine decarboxylase proenzyme [psd].,HAMAP,2020_01,11-263
OFBKKLGO_00229_group_5798,MF_00469,UPF0176,UPF0176 protein YceA [yceA].,HAMAP,2020_01,3-267
OFBKKLGO_00235_glsA1,MF_00313,Glutaminase,Glutaminase [glsA].,HAMAP,2020_01,14-327
OFBKKLGO_00250_tatAd,MF_00236,TatA_E,Sec-independent protein translocase protein TatA [tatA].,HAMAP,2020_01,2-64
OFBKKLGO_00251_tatC1,MF_00902,TatC,Sec-independent protein translocase protein TatC [tatC].,HAMAP,2020_01,5-253
OFBKKLGO_00252_pcp,MF_00417,Pyrrolid_peptidase,Pyrrolidone-carboxylate peptidase [pcp].,HAMAP,2020_01,3-199
OFBKKLGO_00287_ldh_2,MF_00488,Lactate_dehydrog,L-lactate dehydrogenase [ldh].,HAMAP,2020_01,6-315
OFBKKLGO_00294_nadE,MF_00193,NadE_ammonia_dep,NH(3)-dependent NAD(+) synthetase [nadE].,HAMAP,2020_01,18-266
OFBKKLGO_00297_aroK,MF_00109,Shikimate_kinase,Shikimate kinase [aroK].,HAMAP,2020_01,11-177
OFBKKLGO_00301_putC,MF_00733,RocA,1-pyrroline-5-carboxylate dehydrogenase [rocA].,HAMAP,2020_01,1-515
OFBKKLGO_00304_ycgT,MF_01685,FENR2,Ferredoxin--NADP reductase.,HAMAP,2020_01,7-330
OFBKKLGO_00330_bsdB,MF_01984,ubiX_pad,Flavin prenyltransferase UbiX [ubiX].,HAMAP,2020_01,1-184
OFBKKLGO_00330_bsdB,MF_01986,ubiX_pad_yclB,Probable UbiX-like flavin prenyltransferase.,HAMAP,2020_01,1-188
OFBKKLGO_00331_bsdC,MF_01985,UbiD_YclC,Phenolic acid decarboxylase.,HAMAP,2020_01,1-472
OFBKKLGO_00375_mtlD,MF_00196,Mannitol_dehydrog,Mannitol-1-phosphate 5-dehydrogenase [mtlD].,HAMAP,2020_01,1-371
OFBKKLGO_00381_group_429,MF_01830,Hydro_lyase,Putative hydro-lyase <locus_tag>.,HAMAP,2020_01,9-263
OFBKKLGO_00397_amj,MF_02077,Amj_flippase,Lipid II flippase Amj [amj].,HAMAP,2020_01,5-267
OFBKKLGO_00400_topB,MF_00953,Topoisom_3_prok,DNA topoisomerase 3 [topB].,HAMAP,2020_01,3-637
OFBKKLGO_00417_mntH,MF_00221,NRAMP,Divalent metal cation transporter MntH [mntH].,HAMAP,2020_01,12-423
OFBKKLGO_00440_ddl,MF_00047,Dala_Dala_lig,D-alanine--D-alanine ligase [ddl].,HAMAP,2020_01,3-348
OFBKKLGO_00441_murF,MF_02019,MurF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [murF].,HAMAP,2020_01,4-453
OFBKKLGO_00442_cshA,MF_01493,DEAD_helicase_CshA,DEAD-box ATP-dependent RNA helicase CshA [cshA].,HAMAP,2020_01,3-494
OFBKKLGO_00448_alr,MF_01201,Ala_racemase,Alanine racemase.,HAMAP,2020_01,9-370
OFBKKLGO_00456_rsbW,MF_00638,Anti_sigma_B,Serine-protein kinase RsbW [rsbW].,HAMAP,2020_01,2-156
OFBKKLGO_00554_moaC,MF_01224_B,MoaC_B,Cyclic pyranopterin monophosphate synthase [moaC].,HAMAP,2020_01,2-160
OFBKKLGO_00555_rex,MF_01131,Rex,Redox-sensing transcriptional repressor Rex [rex].,HAMAP,2020_01,3-209
OFBKKLGO_00556_tatAy,MF_00236,TatA_E,Sec-independent protein translocase protein TatA [tatA].,HAMAP,2020_01,1-55
OFBKKLGO_00557_tatC2,MF_00902,TatC,Sec-independent protein translocase protein TatC [tatC].,HAMAP,2020_01,5-237
OFBKKLGO_00560_groS,MF_00580,CH10,10 kDa chaperonin [groS].,HAMAP,2020_01,1-94
OFBKKLGO_00561_groL,MF_00600,CH60,60 kDa chaperonin [groL].,HAMAP,2020_01,1-543
OFBKKLGO_00588_guaA,MF_00344,GMP_synthase,GMP synthase [glutamine-hydrolyzing] [guaA].,HAMAP,2020_01,9-516
OFBKKLGO_00595_group_5863,MF_01515,UPF0316,UPF0316 protein <locus_tag>.,HAMAP,2020_01,10-178
OFBKKLGO_00598_purE,MF_01929,PurE_classI,N5-carboxyaminoimidazole ribonucleotide mutase [purE].,HAMAP,2020_01,5-158
OFBKKLGO_00599_purK,MF_01928,PurK,N5-carboxyaminoimidazole ribonucleotide synthase [purK].,HAMAP,2020_01,25-374
OFBKKLGO_00601_purC,MF_00137,SAICAR_synth,Phosphoribosylaminoimidazole-succinocarboxamide synthase [purC].,HAMAP,2020_01,6-237
OFBKKLGO_00602_purS,MF_01926,PurS,Phosphoribosylformylglycinamidine synthase subunit PurS [purS].,HAMAP,2020_01,2-78
OFBKKLGO_00603_purQ,MF_00421,PurQ,Phosphoribosylformylglycinamidine synthase subunit PurQ [purQ].,HAMAP,2020_01,1-217
OFBKKLGO_00604_purL,MF_00420,PurL_2,Phosphoribosylformylglycinamidine synthase subunit PurL [purL].,HAMAP,2020_01,1-742
OFBKKLGO_00605_purF,MF_01931,PurF,Amidophosphoribosyltransferase [purF].,HAMAP,2020_01,11-456
OFBKKLGO_00606_purM,MF_00741,AIRS,Phosphoribosylformylglycinamidine cyclo-ligase [purM].,HAMAP,2020_01,3-343
OFBKKLGO_00607_purN,MF_01930,PurN,Phosphoribosylglycinamide formyltransferase [purN].,HAMAP,2020_01,3-188
OFBKKLGO_00608_purH,MF_00139,PurH,Bifunctional purine biosynthesis protein PurH [purH].,HAMAP,2020_01,3-512
OFBKKLGO_00609_purD,MF_00138,GARS,Phosphoribosylamine--glycine ligase [purD].,HAMAP,2020_01,1-417
OFBKKLGO_00617_pcrB,MF_00112,GGGP_HepGP_synthase,Geranylgeranylglyceryl phosphate synthase [pcrB].,HAMAP,2020_01,3-226
OFBKKLGO_00619_ligA,MF_01588,DNA_ligase_A,DNA ligase [ligA].,HAMAP,2020_01,5-667
OFBKKLGO_00624_gatC,MF_00122,GatC,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C [gatC].,HAMAP,2020_01,3-96
OFBKKLGO_00625_gatA,MF_00120,GatA,Glutamyl-tRNA(Gln) amidotransferase subunit A [gatA].,HAMAP,2020_01,11-477
OFBKKLGO_00626_gatB,MF_00121,GatB,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B [gatB].,HAMAP,2020_01,2-474
OFBKKLGO_00639_group_15986,MF_00693,Transcrip_reg_TACO1,Probable transcriptional regulatory protein YebC [yebC].,HAMAP,2020_01,1-237
OFBKKLGO_00639_group_15986,MF_00918,Transcrip_reg_TACO1_YeeN,Probable transcriptional regulatory protein YeeN [yeeN].,HAMAP,2020_01,1-238
OFBKKLGO_00700_mapB,MF_01974,MetAP_1,Methionine aminopeptidase [map].,HAMAP,2020_01,1-249
OFBKKLGO_00717_aroE_2,MF_00222,Shikimate_DH_AroE,Shikimate dehydrogenase (NADP(+)) [aroE].,HAMAP,2020_01,12-294
OFBKKLGO_00720_group_3474,MF_00829,UPF0435,UPF0435 protein <locus_tag>.,HAMAP,2020_01,10-77
OFBKKLGO_00754_sspH,MF_00667,SspH,"Small, acid-soluble spore protein H [sspH].",HAMAP,2020_01,1-59
OFBKKLGO_00778_recX,MF_01114,RecX,Regulatory protein RecX [recX].,HAMAP,2020_01,42-209
OFBKKLGO_00795_group_15972,MF_01568,UPF0374,UPF0374 protein <locus_tag>.,HAMAP,2020_01,1-175
OFBKKLGO_00798_hemL1,MF_00375,HemL_aminotrans_3,"Glutamate-1-semialdehyde 2,1-aminomutase [hemL].",HAMAP,2020_01,4-427
OFBKKLGO_00801_group_4505,MF_01502,UPF0295,UPF0295 protein <locus_tag>.,HAMAP,2020_01,1-115
OFBKKLGO_00809_thiC,MF_00089,ThiC,Phosphomethylpyrimidine synthase [thiC].,HAMAP,2020_01,132-558
OFBKKLGO_00830_trmL,MF_01885,tRNA_methyltr_TrmL,tRNA (cytidine(34)-2'-O)-methyltransferase [trmL].,HAMAP,2020_01,3-154
OFBKKLGO_00836_group_16002,MF_01232,UPF0229,UPF0229 protein YeaH [yeaH].,HAMAP,2020_01,7-385
OFBKKLGO_00867_glpK,MF_00186,Glycerol_kin,Glycerol kinase [glpK].,HAMAP,2020_01,2-496
OFBKKLGO_00900_cobB,MF_01968,Sirtuin_ClassU,NAD-dependent protein deacetylase [cobB].,HAMAP,2020_01,3-244
OFBKKLGO_00915_group_5916,MF_01526,UPF0342,UPF0342 protein <locus_tag>.,HAMAP,2020_01,2-113
OFBKKLGO_00928_yhaM,MF_01427,3_5_Exoribonuc_YhaM,3'-5' exoribonuclease YhaM [yhaM].,HAMAP,2020_01,1-313
OFBKKLGO_00930_prsA,MF_01145,Foldase_PrsA,Foldase protein PrsA [prsA].,HAMAP,2020_01,2-278
OFBKKLGO_00933_hpr,MF_01911,HTH_type_Hpr,HTH-type transcriptional regulator Hpr [hpr].,HAMAP,2020_01,2-185
OFBKKLGO_00937_serC,MF_00160,SerC_aminotrans_5,Phosphoserine aminotransferase [serC].,HAMAP,2020_01,2-358
OFBKKLGO_00947_hemH,MF_00323,Ferrochelatase,Ferrochelatase [hemH].,HAMAP,2020_01,5-309
OFBKKLGO_00951_fabHB,MF_01815,FabH,3-oxoacyl-[acyl-carrier-protein] synthase 3 [fabH].,HAMAP,2020_01,2-323
OFBKKLGO_00976_group_5931,MF_00338,UPF0145,UPF0145 protein YbjQ [ybjQ].,HAMAP,2020_01,1-102
OFBKKLGO_00989_addB,MF_01452,AddB_type1,ATP-dependent helicase/deoxyribonuclease subunit B [addB].,HAMAP,2020_01,2-1162
OFBKKLGO_00990_addA,MF_01451,AddA,ATP-dependent helicase/nuclease subunit A [addA].,HAMAP,2020_01,8-1234
OFBKKLGO_01002_group_5938,MF_01536,UPF0344,UPF0344 protein <locus_tag>.,HAMAP,2020_01,1-118
OFBKKLGO_01038_spoIIAB,MF_00637,Anti_sigma_F,Anti-sigma F factor [spoIIAB].,HAMAP,2020_01,1-140
OFBKKLGO_01056_ribBA,MF_00180,RibB,"3,4-dihydroxy-2-butanone 4-phosphate synthase [ribB].",HAMAP,2020_01,1-201
OFBKKLGO_01056_ribBA,MF_00179,RibA,GTP cyclohydrolase-2 [ribA].,HAMAP,2020_01,202-398
OFBKKLGO_01056_ribBA,MF_01283,RibBA,Riboflavin biosynthesis protein RibBA [ribBA].,HAMAP,2020_01,1-394
OFBKKLGO_01057_ribH,MF_00178,Lumazine_synth,"6,7-dimethyl-8-ribityllumazine synthase [ribH].",HAMAP,2020_01,8-153
OFBKKLGO_01061_scpA,MF_01805,ScpA,Segregation and condensation protein A [scpA].,HAMAP,2020_01,4-246
OFBKKLGO_01062_scpB,MF_01804,ScpB,Segregation and condensation protein B [scpB].,HAMAP,2020_01,6-185
OFBKKLGO_01086_mecB,MF_01124,MecA,Adapter protein MecA [mecA].,HAMAP,2020_01,1-193
OFBKKLGO_01094_cmk,MF_00238,Cytidyl_kinase_type1,Cytidylate kinase [cmk].,HAMAP,2020_01,5-223
OFBKKLGO_01096_fni,MF_00354,Idi_2,Isopentenyl-diphosphate delta-isomerase [fni].,HAMAP,2020_01,3-330
OFBKKLGO_01099_der_2,MF_00195,GTPase_Der,GTPase Der [der].,HAMAP,2020_01,3-436
OFBKKLGO_01100_gpsA,MF_00394,NAD_Glyc3P_dehydrog,Glycerol-3-phosphate dehydrogenase [NAD(P)+] [gpsA].,HAMAP,2020_01,2-323
OFBKKLGO_01106_folE,MF_00223,FolE,GTP cyclohydrolase 1 [folE].,HAMAP,2020_01,5-187
OFBKKLGO_01107_mtrB,MF_00798,Trp_attenuator,Transcription attenuation protein MtrB [mtrB].,HAMAP,2020_01,1-73
OFBKKLGO_01109_menG,MF_01813,MenG_UbiE_methyltr,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE [ubiE].,HAMAP,2020_01,1-233
OFBKKLGO_01111_ndk,MF_00451,NDP_kinase,Nucleoside diphosphate kinase [ndk].,HAMAP,2020_01,1-136
OFBKKLGO_01113_aroC,MF_00300,Chorismate_synth,Chorismate synthase [aroC].,HAMAP,2020_01,1-372
OFBKKLGO_01114_aroB,MF_00110,DHQ_synthase,3-dehydroquinate synthase [aroB].,HAMAP,2020_01,1-359
OFBKKLGO_01121_trpB,MF_00133,Trp_synth_beta,Tryptophan synthase beta chain [trpB].,HAMAP,2020_01,4-392
OFBKKLGO_01122_trpA,MF_00131,Trp_synth_alpha,Tryptophan synthase alpha chain [trpA].,HAMAP,2020_01,6-261
OFBKKLGO_01123_hisC_2,MF_01023,HisC_aminotrans_2,Histidinol-phosphate aminotransferase [hisC].,HAMAP,2020_01,2-360
OFBKKLGO_01125_aroA1,MF_00210,EPSP_synth,3-phosphoshikimate 1-carboxyvinyltransferase [aroA].,HAMAP,2020_01,7-427
OFBKKLGO_01127_group_16284,MF_00760,UPF0302,UPF0302 protein <locus_tag>.,HAMAP,2020_01,2-178
OFBKKLGO_01137_dapB,MF_00102,DapB,4-hydroxy-tetrahydrodipicolinate reductase [dapB].,HAMAP,2020_01,6-267
OFBKKLGO_01138_mgsA,MF_00549,Methylglyoxal_synth,Methylglyoxal synthase [mgsA].,HAMAP,2020_01,1-120
OFBKKLGO_01141_cca,MF_01263,CCA_bact_type3,CCA-adding enzyme [cca].,HAMAP,2020_01,1-394
OFBKKLGO_01142_birA,MF_00978,Bifunct_BirA,Bifunctional ligase/repressor BirA [birA].,HAMAP,2020_01,8-325
OFBKKLGO_01144_panB,MF_00156,PanB,3-methyl-2-oxobutanoate hydroxymethyltransferase [panB].,HAMAP,2020_01,2-263
OFBKKLGO_01146_panD,MF_00446,PanD,Aspartate 1-decarboxylase [panD].,HAMAP,2020_01,1-127
OFBKKLGO_01147_dinG,MF_02206,DinG_exonucl,3'-5' exonuclease DinG [dinG].,HAMAP,2020_01,2-928
OFBKKLGO_01151_asnS,MF_00534,Asn_tRNA_synth,Asparagine--tRNA ligase [asnS].,HAMAP,2020_01,1-430
OFBKKLGO_01153_nth,MF_00942,Nth,Endonuclease III [nth].,HAMAP,2020_01,1-211
OFBKKLGO_01156_recU,MF_00130,RecU,Holliday junction resolvase RecU [recU].,HAMAP,2020_01,1-202
OFBKKLGO_01169_group_5973,MF_01575,UPF0398,UPF0398 protein <locus_tag>.,HAMAP,2020_01,1-177
OFBKKLGO_01170_gpsB,MF_02011,GpsB,Cell cycle protein GpsB [gpsB].,HAMAP,2020_01,3-94
OFBKKLGO_01179_xpt,MF_01184,XPRTase,Xanthine phosphoribosyltransferase [xpt].,HAMAP,2020_01,1-189
OFBKKLGO_01390_group_16277,MF_02088,Q_prec_transport,Probable queuosine precursor transporter.,HAMAP,2020_01,28-225
OFBKKLGO_01396_ugtP,MF_01280,Diacylglyc_glucosyltr,Processive diacylglycerol beta-glucosyltransferase [ugtP].,HAMAP,2020_01,1-380
OFBKKLGO_01397_metAA,MF_00295,MetA_acyltransf,Homoserine O-succinyltransferase [metAS].,HAMAP,2020_01,8-299
OFBKKLGO_01406_thyA2,MF_00008,Thymidy_synth_bact,Thymidylate synthase [thyA].,HAMAP,2020_01,1-264
OFBKKLGO_01443_group_4622,MF_01538,UPF0346,UPF0346 protein <locus_tag>.,HAMAP,2020_01,1-70
OFBKKLGO_01451_deoD,MF_01627,Pur_nucleosid_phosp,Purine nucleoside phosphorylase DeoD-type [deoD].,HAMAP,2020_01,1-232
OFBKKLGO_01480_odhA,MF_01169,SucA_OdhA,2-oxoglutarate dehydrogenase E1 component [odhA].,HAMAP,2020_01,2-942
OFBKKLGO_01496_azoR1,MF_01216,Azoreductase_type1,FMN-dependent NADH-azoreductase [azoR].,HAMAP,2020_01,2-208
OFBKKLGO_01530_proC_1,MF_01925,P5C_reductase,Pyrroline-5-carboxylate reductase [proC].,HAMAP,2020_01,1-255
OFBKKLGO_01531_proB_2,MF_00456,ProB,Glutamate 5-kinase [proB].,HAMAP,2020_01,8-262
OFBKKLGO_01563_bioK,MF_00834,BioA,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase [bioA].,HAMAP,2020_01,1-443
OFBKKLGO_01566_bioB,MF_01694,BioB,Biotin synthase [bioB].,HAMAP,2020_01,15-322
OFBKKLGO_01586_parC,MF_00937,ParC_type2,DNA topoisomerase 4 subunit A [parC].,HAMAP,2020_01,6-802
