Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00197_dkgB,PR00069,ALDKETRDTASE,Aldo-keto reductase signature,PRINTS,42.0,127-144;199-223;39-63;95-113;161-190
OFBKKLGO_00230_gltP,PR00173,EDTRNSPORT,Glutamate-aspartate symporter signature,PRINTS,42.0,349-369;3-23;140-162;322-341;70-95;187-206;287-313;222-241
OFBKKLGO_00234_alsT_2,PR00175,NAALASMPORT,Sodium/alanine symporter signature,PRINTS,42.0,210-229;182-200;346-368;301-319;406-426;92-114
OFBKKLGO_00250_tatAd,PR01506,TATBPROTEIN,Bacterial sec-independent translocation TatB protein signature,PRINTS,42.0,22-41;2-22
OFBKKLGO_00251_tatC1,PR01840,TATCFAMILY,Bacterial Sec-independent translocation TatC protein family signature,PRINTS,42.0,27-54;116-142;167-195;98-116
OFBKKLGO_00252_pcp,PR00706,PYROGLUPTASE,Pyroglutamyl peptidase I (C15) family signature,PRINTS,42.0,163-175;63-75;81-101;133-149;5-28
OFBKKLGO_00254_emrY,PR01036,TCRTETB,Tetracycline resistance protein TetB signature,PRINTS,42.0,78-100;18-42;139-163
OFBKKLGO_00255_yxaF_1,PR00455,HTHTETR,TetR bacterial regulatory protein HTH signature,PRINTS,42.0,10-23;31-54
OFBKKLGO_00268_znuA,PR00690,ADHESNFAMILY,Adhesin family signature,PRINTS,42.0,202-223;81-98;68-81;255-273;37-55
OFBKKLGO_00268_znuA,PR00691,ADHESINB,Adhesin B signature,PRINTS,42.0,37-58;62-80;146-165;81-100;202-219;295-313
OFBKKLGO_00287_ldh_2,PR00086,LLDHDRGNASE,L-lactate dehydrogenase signature,PRINTS,42.0,33-57;120-140;144-162;8-32;174-187
OFBKKLGO_00297_aroK,PR01100,SHIKIMTKNASE,Shikimate kinase family signature,PRINTS,42.0,85-94;38-51;14-29;66-74
OFBKKLGO_00304_ycgT,PR00469,PNDRDTASEII,Pyridine nucleotide disulphide reductase class-II signature,PRINTS,42.0,153-177;114-122;66-76;9-31
OFBKKLGO_00304_ycgT,PR00368,FADPNR,FAD-dependent pyridine nucleotide reductase signature,PRINTS,42.0,10-29;157-175;267-289;113-131
OFBKKLGO_00307_nasD,PR00411,PNDRDTASEI,Pyridine nucleotide disulphide reductase class-I signature,PRINTS,42.0,5-27;147-172;272-279;233-247
OFBKKLGO_00307_nasD,PR00368,FADPNR,FAD-dependent pyridine nucleotide reductase signature,PRINTS,42.0,102-120;6-25;147-165;257-279;232-248
OFBKKLGO_00307_nasD,PR00397,SIROHAEM,Sirohaem Fe-binding site signature,PRINTS,42.0,673-691;630-648
OFBKKLGO_00329_gltC_1,PR00039,HTHLYSR,LysR bacterial regulatory protein HTH signature,PRINTS,42.0,39-50;29-39;18-29
OFBKKLGO_00350_rcsC_1,PR00344,BCTRLSENSOR,Bacterial sensor protein C-terminal signature,PRINTS,42.0,431-449;455-468;395-409;413-423
OFBKKLGO_00359_farB,PR01036,TCRTETB,Tetracycline resistance protein TetB signature,PRINTS,42.0,139-163;18-42;109-129
OFBKKLGO_00360_group_4443,PR00455,HTHTETR,TetR bacterial regulatory protein HTH signature,PRINTS,42.0,8-21;29-52
OFBKKLGO_00363_group_3436,PR00778,HTHARSR,Bacterial regulatory protein ArsR family signature,PRINTS,42.0,50-65;65-80;18-33
OFBKKLGO_00368_gdh,PR00081,GDHRDH,Glucose/ribitol dehydrogenase family signature,PRINTS,42.0,132-148;179-196;84-95;9-26;214-234;158-177
OFBKKLGO_00368_gdh,PR00080,SDRFAMILY,Short-chain dehydrogenase/reductase (SDR) superfamily signature,PRINTS,42.0,158-177;84-95;138-146
OFBKKLGO_00371_ycnK,PR00037,HTHLACR,LacR bacterial regulatory protein HTH signature,PRINTS,42.0,38-56;24-38
OFBKKLGO_00375_mtlD,PR00084,MTLDHDRGNASE,Mannitol dehydrogenase signature,PRINTS,42.0,3-13;113-126;149-162;167-182
OFBKKLGO_00378_ycsE,PR00119,CATATPASE,P-type cation-transporting ATPase superfamily signature,PRINTS,42.0,221-233;14-28;198-217
OFBKKLGO_00389_ydhF,PR00069,ALDKETRDTASE,Aldo-keto reductase signature,PRINTS,42.0,112-130;143-160
OFBKKLGO_00392_ydaD_1,PR00080,SDRFAMILY,Short-chain dehydrogenase/reductase (SDR) superfamily signature,PRINTS,42.0,149-157;169-188;97-108
OFBKKLGO_00392_ydaD_1,PR00081,GDHRDH,Glucose/ribitol dehydrogenase family signature,PRINTS,42.0,169-188;190-207;224-244;97-108;22-39
OFBKKLGO_00399_lrpC,PR00033,HTHASNC,AsnC bacterial regulatory protein HTH signature,PRINTS,42.0,19-30;30-49;3-19
OFBKKLGO_00400_topB,PR00417,PRTPISMRASEI,Prokaryotic DNA topoisomerase I signature,PRINTS,42.0,305-314;511-525;100-113;186-204;387-403
OFBKKLGO_00417_mntH,PR00447,NATRESASSCMP,Natural resistance-associated macrophage protein signature,PRINTS,42.0,108-134;161-182;211-234;313-332;136-155
OFBKKLGO_00428_dcuS_1,PR00344,BCTRLSENSOR,Bacterial sensor protein C-terminal signature,PRINTS,42.0,512-525;488-506;458-472
OFBKKLGO_00430_dctA,PR00173,EDTRNSPORT,Glutamate-aspartate symporter signature,PRINTS,42.0,142-164;72-97;289-315;189-208;5-25;324-343;216-235
OFBKKLGO_00448_alr,PR00992,ALARACEMASE,Alanine racemase signature,PRINTS,42.0,33-49;261-276;69-87;163-174;298-315;352-365;128-140;278-293;203-230
OFBKKLGO_00457_sigB,PR00046,SIGMA70FCT,Major sigma-70 factor signature,PRINTS,42.0,206-218;223-238;58-71;238-249
OFBKKLGO_00496_adhR,PR00040,HTHMERR,MerR bacterial regulatory protein HTH signature,PRINTS,42.0,13-26;37-57
OFBKKLGO_00535_pdhR,PR00035,HTHGNTR,GntR bacterial regulatory protein HTH signature,PRINTS,42.0,34-48;48-64
OFBKKLGO_00539_yvdT,PR00455,HTHTETR,TetR bacterial regulatory protein HTH signature,PRINTS,42.0,12-25;33-56
OFBKKLGO_00544_iolT,PR00171,SUGRTRNSPORT,Sugar transporter signature,PRINTS,42.0,107-126;356-377;22-32;379-391;267-277
OFBKKLGO_00557_tatC2,PR01840,TATCFAMILY,Bacterial Sec-independent translocation TatC protein family signature,PRINTS,42.0,99-125;151-179;7-34;81-99
OFBKKLGO_00560_groS,PR00297,CHAPERONIN10,10kDa chaperonin signature,PRINTS,42.0,59-71;80-93;2-17;24-45
OFBKKLGO_00561_groL,PR00298,CHAPERONIN60,60kDa chaperonin signature,PRINTS,42.0,82-109;26-52;266-289;348-373;396-417
OFBKKLGO_00588_guaA,PR00097,ANTSNTHASEII,Anthranilate synthase component II signature,PRINTS,42.0,171-184;56-65;83-94
OFBKKLGO_00588_guaA,PR00096,GATASE,Glutamine amidotransferase superfamily signature,PRINTS,42.0,171-184;83-94;56-65
OFBKKLGO_00588_guaA,PR00099,CPSGATASE,Carbamoyl-phosphate synthase protein GATase domain signature,PRINTS,42.0,53-67;12-26;83-99
OFBKKLGO_00600_purB,PR00149,FUMRATELYASE,Fumarate lyase superfamily signature,PRINTS,42.0,133-151;88-106;216-243;261-277
OFBKKLGO_00600_purB,PR00145,ARGSUCLYASE,Argininosuccinate lyase family signature,PRINTS,42.0,87-109;261-277;216-240;128-148
OFBKKLGO_00622_sapB_1,PR01837,MGTCSAPBPROT,MgtC/SapB protein signature,PRINTS,42.0,97-121;69-91;16-35;35-53
OFBKKLGO_00627_group_1405,PR00455,HTHTETR,TetR bacterial regulatory protein HTH signature,PRINTS,42.0,29-52;8-21
OFBKKLGO_00672_yfmP,PR00040,HTHMERR,MerR bacterial regulatory protein HTH signature,PRINTS,42.0,40-60;5-16;16-29
OFBKKLGO_00689_citS,PR00344,BCTRLSENSOR,Bacterial sensor protein C-terminal signature,PRINTS,42.0,477-487;512-525;488-506;459-473
OFBKKLGO_00700_mapB,PR00599,MAPEPTIDASE,Methionine aminopeptidase-1 signature,PRINTS,42.0,66-79;89-105;191-203;159-171
OFBKKLGO_00714_yfkN,PR01607,APYRASEFAMLY,Apyrase family signature,PRINTS,42.0,668-686;882-905;1114-1133;913-933;863-880;1036-1059
OFBKKLGO_00755_glvA,PR00732,GLHYDRLASE4,Glycosyl hydrolase family 4 signature,PRINTS,42.0,6-21;192-204;75-91;165-176;96-109;110-130;139-156
OFBKKLGO_00770_bmr3_2,PR01036,TCRTETB,Tetracycline resistance protein TetB signature,PRINTS,42.0,204-222;138-162;77-99
OFBKKLGO_00771_group_3483,PR00598,HTHMARR,Bacterial regulatory protein MarR family signature,PRINTS,42.0,81-96;64-80;130-150;100-116
OFBKKLGO_00786_ephA,PR00111,ABHYDROLASE,Alpha/beta hydrolase fold signature,PRINTS,42.0,113-126;53-68;99-112
OFBKKLGO_00786_ephA,PR00412,EPOXHYDRLASE,Epoxide hydrolase signature,PRINTS,42.0,113-126;53-68;261-283;33-51;99-112
OFBKKLGO_00792_fabL,PR00081,GDHRDH,Glucose/ribitol dehydrogenase family signature,PRINTS,42.0,128-144;154-173;210-230;6-23;175-192;81-92
OFBKKLGO_00792_fabL,PR00080,SDRFAMILY,Short-chain dehydrogenase/reductase (SDR) superfamily signature,PRINTS,42.0,81-92;134-142;154-173
OFBKKLGO_00817_katA_1,PR00067,CATALASE,Catalase signature,PRINTS,42.0,288-315;320-346;20-43;123-141;104-121;83-101
OFBKKLGO_00839_emrB_2,PR01036,TCRTETB,Tetracycline resistance protein TetB signature,PRINTS,42.0,138-162;302-326;108-128;17-41
OFBKKLGO_00848_cspB,PR00050,COLDSHOCK,Cold shock protein signature,PRINTS,42.0,24-33;39-57;4-19
OFBKKLGO_00851_tcyP,PR00173,EDTRNSPORT,Glutamate-aspartate symporter signature,PRINTS,42.0,347-366;6-26;84-109;160-182;374-394;54-74
OFBKKLGO_00862_hxpB,PR00413,HADHALOGNASE,Haloacid dehalogenase/epoxide hydrolase family signature,PRINTS,42.0,128-144;146-166;2-13;97-110;173-186
OFBKKLGO_00866_glpF,PR00783,MINTRINSICP,Major intrinsic protein family signature,PRINTS,42.0,2-21;81-100;213-233;166-188;44-68;136-154
OFBKKLGO_00868_glpD,PR01001,FADG3PDH,FAD-dependent glycerol-3-phosphate dehydrogenase family signature,PRINTS,42.0,23-35;369-381;52-64;97-109;339-345;36-46
OFBKKLGO_00869_pgcA,PR00509,PGMPMM,Phosphoglucomutase/phosphomannomutase family signature,PRINTS,42.0,296-311;139-153
OFBKKLGO_00879_phoA,PR00113,ALKPHPHTASE,Alkaline phosphatase signature,PRINTS,42.0,256-285;103-118;140-160;190-200;47-67
OFBKKLGO_00881_cysL_1,PR00039,HTHLYSR,LysR bacterial regulatory protein HTH signature,PRINTS,42.0,18-29;29-39;39-50
OFBKKLGO_00882_citA,PR00143,CITRTSNTHASE,Citrate synthase signature,PRINTS,42.0,191-219;325-339;169-184;120-133;305-321;244-264
OFBKKLGO_00883_ydaD_2,PR00080,SDRFAMILY,Short-chain dehydrogenase/reductase (SDR) superfamily signature,PRINTS,42.0,174-182;194-213;122-133
OFBKKLGO_00883_ydaD_2,PR00081,GDHRDH,Glucose/ribitol dehydrogenase family signature,PRINTS,42.0,122-133;249-269;47-64;215-232;194-213;168-184
OFBKKLGO_00891_group_5913,PR00040,HTHMERR,MerR bacterial regulatory protein HTH signature,PRINTS,42.0,23-36;46-66;12-23
OFBKKLGO_00905_nhaX,PR01438,UNVRSLSTRESS,Universal stress protein signature,PRINTS,42.0,4-22;144-166;126-138
OFBKKLGO_00938_hit,PR00332,HISTRIAD,Histidine triad family signature,PRINTS,42.0,8-24;96-106;29-47
OFBKKLGO_00949_group_16344,PR00455,HTHTETR,TetR bacterial regulatory protein HTH signature,PRINTS,42.0,30-53;9-22
OFBKKLGO_00954_gltT,PR00173,EDTRNSPORT,Glutamate-aspartate symporter signature,PRINTS,42.0,330-349;76-101;357-377;2-22;195-214;295-321;225-244;46-66;148-170
OFBKKLGO_00958_lcfB_2,PR00154,AMPBINDING,AMP-binding signature,PRINTS,42.0,168-179;180-188
OFBKKLGO_00961_apr,PR00723,SUBTILISIN,Subtilisin serine protease family (S8) signature,PRINTS,42.0,325-341;130-149;167-180
OFBKKLGO_00967_hemAT,PR00260,CHEMTRNSDUCR,Bacterial chemotaxis sensory transducer signature,PRINTS,42.0,319-348;290-317
OFBKKLGO_00968_petC_1,PR00162,RIESKE,Rieske 2Fe-2S subunit signature,PRINTS,42.0,477-489;456-467;489-501
OFBKKLGO_00969_ydaD_3,PR00080,SDRFAMILY,Short-chain dehydrogenase/reductase (SDR) superfamily signature,PRINTS,42.0,190-209;118-129;170-178
OFBKKLGO_00969_ydaD_3,PR00081,GDHRDH,Glucose/ribitol dehydrogenase family signature,PRINTS,42.0,211-228;164-180;245-265;43-60;118-129;190-209
OFBKKLGO_00981_sipV,PR00727,LEADERPTASE,Bacterial leader peptidase 1 (S26A) family signature,PRINTS,42.0,23-39;132-151;73-85
OFBKKLGO_00985_tetA_1,PR01035,TCRTETA,Tetracycline resistance protein signature,PRINTS,42.0,341-364;136-158;164-184;21-37
OFBKKLGO_00986_qacR,PR00455,HTHTETR,TetR bacterial regulatory protein HTH signature,PRINTS,42.0,18-31;39-62
OFBKKLGO_01039_sigF,PR00046,SIGMA70FCT,Major sigma-70 factor signature,PRINTS,42.0,235-246;220-235;203-215;85-93;61-74
OFBKKLGO_01049_ppiB,PR00153,CSAPPISMRASE,Cyclophilin peptidyl-prolyl cis-trans isomerase signature,PRINTS,42.0,44-56;84-99;112-127;99-111;18-33
OFBKKLGO_01051_sipS,PR00727,LEADERPTASE,Bacterial leader peptidase 1 (S26A) family signature,PRINTS,42.0,138-157;83-95;34-50
OFBKKLGO_01064_dacB,PR00725,DADACBPTASE1,D-Ala-D-Ala carboxypeptidase 1 (S11) family signature,PRINTS,42.0,135-148;108-125;60-71
OFBKKLGO_01072_resE,PR00344,BCTRLSENSOR,Bacterial sensor protein C-terminal signature,PRINTS,42.0,532-542;573-586;514-528;549-567
OFBKKLGO_01078_fer,PR00352,3FE4SFRDOXIN,3Fe-4S ferredoxin signature,PRINTS,42.0,55-67;7-18;18-28
OFBKKLGO_01087_gudB,PR00082,GLFDHDRGNASE,Glutamate/leucine/phenylalanine/valine dehydrogenase signature,PRINTS,42.0,182-204;224-244;102-116;350-361
OFBKKLGO_01095_ypfD,PR00681,RIBOSOMALS1,Ribosomal protein S1 signature,PRINTS,42.0,16-34;147-167;204-225;118-135;101-117;321-339;282-301
OFBKKLGO_01100_gpsA,PR00077,GPDHDRGNASE,NAD-dependent glycerol-3-phosphate dehydrogenase signature,PRINTS,42.0,174-198;6-23;56-83;239-256;199-223;134-154
OFBKKLGO_01105_hupA,PR01727,DNABINDINGHU,Prokaryotic integration host factor signature,PRINTS,42.0,74-88;40-55;58-71
OFBKKLGO_01107_mtrB,PR00687,TRPRNAAP,Tryptophan RNA-binding attenuator protein signature,PRINTS,42.0,58-74;42-58;9-26;26-42
OFBKKLGO_01111_ndk,PR01243,NUCDPKINASE,Nucleoside diphosphate kinase signature,PRINTS,42.0,89-105;68-85;4-26;48-67;112-131
OFBKKLGO_01112_cheR,PR00996,CHERMTFRASE,Glutamate methyltransferase family signature,PRINTS,42.0,214-237;195-209;96-116;128-144;60-72;23-36
OFBKKLGO_01117_trpE,PR00095,ANTSNTHASEI,Anthranilate synthase component I signature,PRINTS,42.0,332-345;441-455;426-440;346-359
OFBKKLGO_01151_asnS,PR01042,TRNASYNTHASP,Aspartyl-tRNA synthetase signature,PRINTS,42.0,385-399;180-192;196-209;345-361
OFBKKLGO_01177_ypwA,PR00998,CRBOXYPTASET,Carboxypeptidase Taq (M32) metallopeptidase signature,PRINTS,42.0,228-244;402-423;265-284;379-396;333-352;148-168;447-465;245-264;292-308
OFBKKLGO_01395_cspD,PR00050,COLDSHOCK,Cold shock protein signature,PRINTS,42.0,39-57;24-33;4-19
OFBKKLGO_01406_thyA2,PR00108,THYMDSNTHASE,Thymidylate synthase family signature,PRINTS,42.0,115-134;197-214;159-185;141-156;42-63
OFBKKLGO_01407_group_1772,PR00070,DHFR,Dihydrofolate reductase signature,PRINTS,42.0,27-35;13-23;40-51;91-105
OFBKKLGO_01478_group_6042,PR00300,CLPPROTEASEA,ATP-dependent Clp protease ATP-binding subunit signature,PRINTS,42.0,132-150;60-78
OFBKKLGO_01485_group_4630,PR01703,MNSODISMTASE,Manganese superoxide dismutase signature,PRINTS,42.0,83-94;196-204;143-156;234-246;104-117
OFBKKLGO_01507_czrA,PR00778,HTHARSR,Bacterial regulatory protein ArsR family signature,PRINTS,42.0,48-59;61-76;29-44;76-91
OFBKKLGO_01528_ucpA,PR00080,SDRFAMILY,Short-chain dehydrogenase/reductase (SDR) superfamily signature,PRINTS,42.0,82-93;135-143;155-174
OFBKKLGO_01528_ucpA,PR00081,GDHRDH,Glucose/ribitol dehydrogenase family signature,PRINTS,42.0,8-25;155-174;82-93;129-145;176-193
OFBKKLGO_01531_proB_2,PR00474,GLU5KINASE,Glutamate 5-kinase family signature,PRINTS,42.0,212-232;45-59;79-107;119-140;151-178
OFBKKLGO_01532_gltC_2,PR00039,HTHLYSR,LysR bacterial regulatory protein HTH signature,PRINTS,42.0,42-53;21-32;32-42
OFBKKLGO_01534_gltB,PR00419,ADXRDTASE,Adrenodoxin reductase family signature,PRINTS,42.0,295-309;154-176;219-229;177-190
OFBKKLGO_01583_alsT_1,PR00175,NAALASMPORT,Sodium/alanine symporter signature,PRINTS,42.0,207-226;89-111;179-197;298-316;341-363;401-421
OFBKKLGO_01587_parE,PR01159,DNAGYRASEB,DNA gyrase subunit B signature,PRINTS,42.0,363-377;377-397;610-626;198-211;222-244;475-484;313-329;183-198;9-19;594-606
OFBKKLGO_01587_parE,PR00418,TPI2FAMILY,DNA topoisomerase II family signature,PRINTS,42.0,73-86;509-526;573-589;38-53;529-541;269-282;115-129;425-439;491-507
OFBKKLGO_01596_citB,PR00415,ACONITASE,Aconitase family signature,PRINTS,42.0,224-239;153-166;286-299;380-394;446-457;177-185;300-313;210-223;508-521
OFBKKLGO_01611_lexA,PR00726,LEXASERPTASE,Repressor LexA serine protease (S24) family signature,PRINTS,42.0,120-130;160-172;131-142
OFBKKLGO_01660_hflX,PR00326,GTP1OBG,GTP1/OBG GTP-binding protein family signature,PRINTS,42.0,270-288;203-223
OFBKKLGO_01666_nrdE,PR01183,RIBORDTASEM1,Ribonucleotide reductase large chain signature,PRINTS,42.0,569-596;376-387;243-262;459-481;420-443;487-510
OFBKKLGO_01679_aprX,PR00723,SUBTILISIN,Subtilisin serine protease family (S8) signature,PRINTS,42.0,146-165;183-196;381-397
OFBKKLGO_01683_pksS,PR00359,BP450,B-class P450 signature,PRINTS,42.0,352-363;343-352;195-217;157-172;276-287;94-105;140-156;294-321;322-337
OFBKKLGO_01683_pksS,PR00385,P450,P450 superfamily signature,PRINTS,42.0,352-363;343-352;276-287;241-258
OFBKKLGO_01709_recA,PR00142,RECA,RecA protein signature,PRINTS,42.0,296-313;92-121;209-237;242-271;126-155;164-193
OFBKKLGO_01715_fabG_2,PR00081,GDHRDH,Glucose/ribitol dehydrogenase family signature,PRINTS,42.0,171-188;124-140;4-21;204-224;150-169;77-88
OFBKKLGO_01715_fabG_2,PR00080,SDRFAMILY,Short-chain dehydrogenase/reductase (SDR) superfamily signature,PRINTS,42.0,150-169;77-88;130-138
OFBKKLGO_01719_slyA_2,PR00598,HTHMARR,Bacterial regulatory protein MarR family signature,PRINTS,42.0,89-105;119-139;53-69;70-85
OFBKKLGO_01720_ymfD,PR01035,TCRTETA,Tetracycline resistance protein signature,PRINTS,42.0,175-197;203-223;379-402;53-69
OFBKKLGO_01721_nagR_1,PR00035,HTHGNTR,GntR bacterial regulatory protein HTH signature,PRINTS,42.0,33-47;47-63
OFBKKLGO_01726_dapA_2,PR00146,DHPICSNTHASE,Dihydrodipicolinate synthase signature,PRINTS,42.0,104-120;36-57;72-90;129-146
OFBKKLGO_01754_rpsB,PR00395,RIBOSOMALS2,Ribosomal protein S2 signature,PRINTS,42.0,158-175;196-210;6-24;37-46;87-104;175-186
OFBKKLGO_01756_sigD,PR00046,SIGMA70FCT,Major sigma-70 factor signature,PRINTS,42.0,219-234;54-67;234-245;202-214;78-86
OFBKKLGO_01760_cheA,PR00344,BCTRLSENSOR,Bacterial sensor protein C-terminal signature,PRINTS,42.0,524-537;500-518;442-456;484-494
OFBKKLGO_01764_flhA,PR00949,TYPE3IMAPROT,Type III secretion system inner membrane A protein family signature,PRINTS,42.0,59-78;121-137;22-35;140-158;221-235;170-187
OFBKKLGO_01765_flhB_2,PR00950,TYPE3IMSPROT,Type III secretion system inner membrane S protein family signature,PRINTS,42.0,214-232;278-293;16-38;234-251;308-329
OFBKKLGO_01766_fliR,PR00953,TYPE3IMRPROT,Type III secretion system inner membrane R protein family signature,PRINTS,42.0,17-38;178-200;200-219;75-94
OFBKKLGO_01767_fliQ,PR00952,TYPE3IMQPROT,Type III secretion system inner membrane Q protein family signature,PRINTS,42.0,54-76;18-39;39-54
OFBKKLGO_01768_fliP,PR01302,TYPE3IMPPROT,Type III secretion system inner membrane P protein family signature,PRINTS,42.0,23-42;171-192;150-170;62-81;42-62;195-220
OFBKKLGO_01768_fliP,PR00951,FLGBIOSNFLIP,Flagellar biosynthetic protein FliP signature,PRINTS,42.0,143-155;81-93;211-221;21-30;93-107;121-133
OFBKKLGO_01772_fliM,PR00955,FLGMOTORFLIM,Flagellar motor switch protein FliM signature,PRINTS,42.0,3-16;212-230;116-135;91-107
OFBKKLGO_01781_fliG,PR00954,FLGMOTORFLIG,Flagellar motor switch protein FliG signature,PRINTS,42.0,230-250;9-25;252-272;38-64;118-141;276-302;199-224
OFBKKLGO_01782_group_4676,PR01009,FLGMRINGFLIF,Flagellar M-ring protein signature,PRINTS,42.0,122-140;270-288;349-373;154-168;198-216
OFBKKLGO_01783_fliE,PR01006,FLGHOOKFLIE,Flagellar hook-basal body complex protein FliE signature,PRINTS,42.0,36-52;91-104;70-86
OFBKKLGO_01792_topA,PR00417,PRTPISMRASEI,Prokaryotic DNA topoisomerase I signature,PRINTS,42.0,370-386;473-487;77-90;293-302;162-180
OFBKKLGO_01794_sucD,PR01798,SCOASYNTHASE,Succinyl-CoA synthase signature,PRINTS,42.0,82-99;177-195;208-221;240-257
OFBKKLGO_01800_rplS,PR00061,RIBOSOMALL19,Ribosomal protein L19 signature,PRINTS,42.0,4-33;34-63;88-113
OFBKKLGO_01813_fabG_1,PR00081,GDHRDH,Glucose/ribitol dehydrogenase family signature,PRINTS,42.0,81-92;6-23;128-144;208-228;175-192;154-173
OFBKKLGO_01813_fabG_1,PR00080,SDRFAMILY,Short-chain dehydrogenase/reductase (SDR) superfamily signature,PRINTS,42.0,154-173;81-92;134-142
OFBKKLGO_01829_rsmB,PR02008,RCMTFAMILY,RNA (C5-cytosine) methyltransferase signature,PRINTS,42.0,256-266;428-445;227-241;374-390;324-336
OFBKKLGO_01831_def1,PR01576,PDEFORMYLASE,Peptide deformylase signature,PRINTS,42.0,119-148;88-99;33-62;100-118
OFBKKLGO_01838_yloB,PR00120,HATPASE,H+-transporting ATPase (proton pump) signature,PRINTS,42.0,631-647;603-619;663-688;488-506
OFBKKLGO_01838_yloB,PR00119,CATATPASE,P-type cation-transporting ATPase superfamily signature,PRINTS,42.0,161-175;655-667;324-338;551-561;631-650;529-540
OFBKKLGO_01853_carB_2,PR00098,CPSASE,Carbamoyl-phosphate synthase protein CPSase domain signature,PRINTS,42.0,378-396;168-180;239-256;48-58;296-325;19-33;204-223
