Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_01605_group_15763,PD048972,,UPF0154 TRANSMEMBRANE MEMBRANE UNCHARACTERIZED FAMILY YNEF SUPERFAMILY MG335.1 EXPORTED MYCGA5700,PRODOM,2006.1,1-41
OFBKKLGO_01705_spoVS,PD061837,,SPORULATION V STAGE S SPOVS-RELATED SPOVS CELL SEPTATION SPOVS3 RELATED,PRODOM,2006.1,3-86
OFBKKLGO_01735_rpsO,PD157043,,RIBOSOMAL S15 RIBONUCLEOPROTEIN RRNA-BINDING RNA-BINDING 30S CHLOROPLAST S15 MITOCHONDRIAL TYPE,PRODOM,2006.1,12-88
OFBKKLGO_01738_rbfA,PD007327,,FACTOR A RIBOSOME-BINDING PROCESSING RRNA 3D-STRUCTURE RIBOSOMAL-BINDING PRECURSOR A RBFA,PRODOM,2006.1,7-94
OFBKKLGO_01812_acpA,PD000887,,CARRIER ACYL PHOSPHOPANTETHEINE ACP ACID FATTY BIOSYNTHESIS LIPID SYNTHESIS CHLOROPLAST,PRODOM,2006.1,55-76
OFBKKLGO_01836_remA,PD063023,,UPF0296 YLZA BA4010/GBAA4010/BAS3723 BLI01788/BL02292 BT9727_3613 BC3870 TM1690 CBDBA43 SYC0519_C BCE33L3631,PRODOM,2006.1,5-78
OFBKKLGO_01893_mraZ,PD006745,,MRAZ YABB DIVISION CELL 3D-STRUCTURE UNCHARACTERIZED BCR SIMILAR PROTEIN,PRODOM,2006.1,12-149
OFBKKLGO_01904_coaD,PD016147,,LIGASE LYASE CITRATE PRO-3S-LYASE SYNTHETASE TRANSFERASE CYTIDYLTRANSFERASE-RELATED:CITRATE ACETATE:SH-CITRATE CITC PLASMID,PRODOM,2006.1,12-78
OFBKKLGO_01925_group_3649,PD094668,,YLAL SIMILAR MW0994 BH2628 SE0810 SA0960,PRODOM,2006.1,3-157
OFBKKLGO_01931_group_16309,PD699877,,YLAF TRANSMEMBRANE MEMBRANE BH2633,PRODOM,2006.1,1-56
OFBKKLGO_01940_group_2832,PD062738,,UPF0223 FAMILY UNCHARACTERISED CYTOSOLIC SUPERFAMILY YKTA LMO1058/LIN1050 INOSITOL MW0980 M6_SPY0948,PRODOM,2006.1,1-88
OFBKKLGO_01953_group_6150,PD055417,,UPF0356 TRANSCRIPTIONAL REGULATOR SP0122 SH1862 BLI01669/BL01628 MW0973 LMOF2365_1049 BCE33L3734 SPYM3_1619/SPS0248,PRODOM,2006.1,1-68
OFBKKLGO_01961_group_3654,PD049302,,YKPC PRECURSOR SIGNAL,PRODOM,2006.1,1-42
OFBKKLGO_01986_group_6162,PD059670,,UPF0180 YKUS BA1413/GBAA1413/BAS1304 YKUS-LIKE BT9727_1277 BCE1513 GK1051 BH2667 ABC2430 BCE33L1278,PRODOM,2006.1,4-48
OFBKKLGO_01994_ykzF,PD054279,,YKZF,PRODOM,2006.1,6-63
OFBKKLGO_02015_group_6168,PD028055,,SPLA TRANSCRIPTIONAL TRANSCRIPTION REGULATOR REGULATION,PRODOM,2006.1,5-74
OFBKKLGO_02070_group_6181,PD102989,,YKOP PLASMID,PRODOM,2006.1,1-180
OFBKKLGO_02125_spoIISA,PD120066,,SPORULATION STAGE SA II SPOIISA TRANSMEMBRANE MEMBRANE KILLER,PRODOM,2006.1,1-247
OFBKKLGO_02128_group_1802,PD008023,,HOLIN TRANSMEMBRANE MEMBRANE PROPHAGE FAMILY BHLB SPP1 5'REGION HOLIN ORF050,PRODOM,2006.1,5-87
OFBKKLGO_02157_group_2848,PD027572,,XTRA PBSX RELATED YQAO ELEMENT PHAGE PHAGE-LIKE,PRODOM,2006.1,9-61
OFBKKLGO_02305_group_2859,PD058861,,TRANSCRIPTIONAL ABRB FAMILY REGULATOR AF0476 REGULATOR,PRODOM,2006.1,9-66
OFBKKLGO_02367_group_1466,PD027277,,REPRESSOR COMZ COMG OPERON TRANSCRIPTION POSSIBLE COMPETENCE PROTEIN-RELATED BH2888 REGULATION,PRODOM,2006.1,3-57
OFBKKLGO_02378_argJ,PD004193,,ACETYLTRANSFERASE ORNITHINE ARGININE BIOSYNTHESIS ARGJ GLUTAMATE N-ACETYLTRANSFERASE TRANSFERASE ACYLTRANSFERASE BIFUNCTIONAL,PRODOM,2006.1,34-405
OFBKKLGO_02400_group_16143,PD058987,,CYTOSOLIC YQKC,PRODOM,2006.1,21-79
OFBKKLGO_02446_group_6264,PD058321,,YQZF GSC13 TRANSMEMBRANE IG GKC13 MEMBRANE PROTEINS BH2767 RBL05544 SIMILAR,PRODOM,2006.1,1-77
OFBKKLGO_02464_spo0A_2,PD010908,,TRANSCRIPTION SPORULATION TWO-COMPONENT DNA-BINDING PHOSPHORYLATION SENSORY REGULATION TRANSDUCTION METAL-BINDING CALCIUM,PRODOM,2006.1,126-202
OFBKKLGO_02467_argR,PD007402,,ARGININE REPRESSOR TRANSCRIPTION BIOSYNTHESIS DNA-BINDING REGULATION AMINO-ACID ARGR TRANSCRIPTIONAL FAMILY,PRODOM,2006.1,87-149
OFBKKLGO_02471_xseB,PD028235,,EXONUCLEASE SMALL SUBUNIT VII EXODEOXYRIBONUCLEASE HYDROLASE NUCLEASE PROBABLE VII SIMILAR,PRODOM,2006.1,11-50
OFBKKLGO_02486_group_4801,PD064940,,YQHV TRANSMEMBRANE MEMBRANE BH2798,PRODOM,2006.1,12-91
OFBKKLGO_02489_group_6274,PD101610,,MEMBRANE YQHR BH2802 TRANSMEMBRANE IG,PRODOM,2006.1,21-163
OFBKKLGO_02490_group_3725,PD131510,,MEMBRANE METAL-DEPENDENT ENZYME YQHQ SPANNING SIMILAR LIPOPROTEIN LIPOPROTEIN PROTEIN HYP001,PRODOM,2006.1,57-296
OFBKKLGO_02491_group_4802,PD968187,,BETA-DEFENSIN ANTIBIOTIC PRECURSOR ANTIMICROBIAL DEFENSIN BETA SIGNAL DEFENSIN BD-32 DEFB-32,PRODOM,2006.1,5-131
OFBKKLGO_02501_group_6278,PD123329,,YQHG BH2818,PRODOM,2006.1,1-260
OFBKKLGO_02520_group_15996,PD059814,,YQGY TRANSMEMBRANE MEMBRANE PRECURSOR BH2821 SIGNAL,PRODOM,2006.1,1-79
OFBKKLGO_02522_group_3731,PD052097,,RELATED ALKALIPHILY YQGW MEMBRANE TRANSMEMBRANE SPANNING,PRODOM,2006.1,24-57
OFBKKLGO_02551_group_1822,PD060869,,YQFT IG BH1387,PRODOM,2006.1,13-68
OFBKKLGO_02580_rpsU,PD005521,,RIBOSOMAL S21 RIBONUCLEOPROTEIN 30S S21P A SSU SUBUNIT SEQUENCING DIRECT,PRODOM,2006.1,16-43
OFBKKLGO_02592_group_4817,PD072942,,YQXA ORF79,PRODOM,2006.1,1-112
OFBKKLGO_02594_gpr,PD041835,,PROTEASE GERMINATION HYDROLASE SPORE GPR ENDOPEPTIDASE PROTEINASE ZYMOGEN PRECURSOR PEPTIDASE,PRODOM,2006.1,10-368
OFBKKLGO_02595_rpsT,PD004231,,RIBOSOMAL S20 30S RRNA-BINDING RNA-BINDING RIBONUCLEOPROTEIN S20P SUBUNIT CHLOROPLAST DIRECT,PRODOM,2006.1,14-88
OFBKKLGO_02606_group_3749,PD010559,,RNA-BINDING YHBY UPF0044 PREDICTED RNA RIBOSOMAL CONTAINING KH BINDING DOMAIN,PRODOM,2006.1,8-96
OFBKKLGO_02644_group_1258,PD057834,,YRHC TRANSMEMBRANE MEMBRANE,PRODOM,2006.1,1-76
OFBKKLGO_02682_group_6325,PD051845,,YRZK,PRODOM,2006.1,7-53
OFBKKLGO_02699_ruvB,PD005323,,DNA HELICASE HOLLIDAY JUNCTION RUVB NUCLEOTIDE-BINDING ATP-BINDING SOS RECOMBINATION RESPONSE,PRODOM,2006.1,252-325
OFBKKLGO_02709_nadR,PD469575,,TRANSCRIPTION DNA-BINDING REGULATION TRANSCRIPTIONAL REGULATOR REPRESSOR FAMILY BIOTIN REGULATOR 3H,PRODOM,2006.1,85-175
OFBKKLGO_02714_rpmA,PD003114,,RIBOSOMAL L27 50S RIBONUCLEOPROTEIN CHLOROPLAST MITOCHONDRIAL PEPTIDE 60S TRANSIT PRECURSOR,PRODOM,2006.1,36-77
OFBKKLGO_02753_ilvH,PD002844,,SMALL SUBUNIT ACETOLACTATE SYNTHASE SYNTHASE TRANSFERASE ACID BIOSYNTHESIS III LYASE,PRODOM,2006.1,1-77
OFBKKLGO_02803_araA,PD018364,,ISOMERASE L-ARABINOSE ARABINOSE METABOLISM CARBOHYDRATE CATABOLISM ARAA,PRODOM,2006.1,7-304
OFBKKLGO_02808_rplT,PD002389,,RIBOSOMAL RRNA-BINDING RNA-BINDING RIBONUCLEOPROTEIN L20 50S L20 CHLOROPLAST BACTERIAL ORGANELLE,PRODOM,2006.1,21-70
OFBKKLGO_02927_group_4860,PD052690,,CSE60 CYTOSOLIC YTEV LJ928 SPORULATION ORF85 PROPHAGE,PRODOM,2006.1,1-59
OFBKKLGO_02937_group_15908,PD866859,,YTVB PLASMID MEMBRANE TRANSMEMBRANE,PRODOM,2006.1,3-109
OFBKKLGO_02976_luxS,PD013172,,LYASE SYNTHESIS LUXS AUTOINDUCER-2 PRODUCTION AUTOINDUCER S-RIBOSYLHOMOCYSTEINE AI-2 QUORUM SENSING,PRODOM,2006.1,8-148
OFBKKLGO_02977_yidD,PD004225,,UPF0161 ALPHA-HEMOLYSIN YIDD UNCHARACTERIZED CYTOSOLIC PRECURSOR SIGNAL YTJA RNPA SIMILAR,PRODOM,2006.1,16-68
OFBKKLGO_03002_bslA,PD034110,,YWEA MEMBRANE YUAB TRANSMEMBRANE ORF-1,PRODOM,2006.1,45-168
OFBKKLGO_03071_tgl,PD119415,,TRANSGLUTAMINASE TRANSFERASE ACYLTRANSFERASE GAMMA-GLUTAMYLTRANSFERASE PROTEIN-GLUTAMINE TGASE SPORULATION TGL,PRODOM,2006.1,1-244
OFBKKLGO_03099_group_4895,PD108804,,YUFK TRANSMEMBRANE MEMBRANE PRECURSOR SIGNAL,PRODOM,2006.1,1-185
OFBKKLGO_03120_degQ,PD014716,,DEGQ ENZYME DEGRADATION SACQ REGULATORY REGULATION FACTOR,PRODOM,2006.1,1-46
OFBKKLGO_03126_group_2298,PD060056,,YUEH,PRODOM,2006.1,1-82
OFBKKLGO_03129_group_2946,PD058323,,YUZF BH2251,PRODOM,2006.1,3-72
OFBKKLGO_03221_group_4916,PD058324,,UPF0349 LMO2392 BLI03401/BL03152 SA0800 SAR0901 LIN2491 SERP0525 GK2958 BT9727_4649 BC4937,PRODOM,2006.1,1-77
OFBKKLGO_03224_nfuA,PD002830,,NIFU NIFU NITROGEN-FIXING C-TERMINAL FIXATION NITROGEN NIFU-LIKE DOMAIN CLUSTER HESB/YADR/YFHF:NITROGEN-FIXING,PRODOM,2006.1,14-65
OFBKKLGO_03294_group_4930,PD065427,,YUSU IG COIL COILED BH3491,PRODOM,2006.1,1-80
OFBKKLGO_03376_smpB,PD004488,,SSRA-BINDING RNA-BINDING SMPB SMALL B TMRNA-BINDING SSRA 3D-STRUCTURE HOMOLOG BINDING,PRODOM,2006.1,11-132
OFBKKLGO_03463_padC,PD022010,,DECARBOXYLASE ACID PHENOLIC P-COUMARIC LYASE 4.1.1.- PAD PADC FERULATE PROBABLE,PRODOM,2006.1,1-161
OFBKKLGO_03496_hisI,PD002610,,PHOSPHORIBOSYL-AMP BIOSYNTHESIS CYCLOHYDROLASE HYDROLASE HISTIDINE AMINO-ACID PRA-CH PHOSPHORIBOSYL-ATP BIFUNCTIONAL INCLUDES:,PRODOM,2006.1,52-101
OFBKKLGO_03517_group_4956,PD070949,,MEMBRANE PROTEIN YVLA SPANNING SIMILAR SE2241 LMO0604 LMO2177 LIN2280 INTEGRAL,PRODOM,2006.1,15-114
OFBKKLGO_03528_group_16308,PD072806,,SWRA MOTILITY YVZD SWARMING MOTILITY-SWARMING,PRODOM,2006.1,1-111
OFBKKLGO_03543_csrA,PD009007,,STORAGE CARBON REGULATOR RNA-BINDING HOMOLOG CSRA REGULATOR GLOBAL PLASMID RSMA,PRODOM,2006.1,1-48
OFBKKLGO_03611_group_3900,PD210561,,YWRJ,PRODOM,2006.1,1-224
OFBKKLGO_03663_group_4974,PD087515,,YWNF MEMBRANE SYNTHASE BH1886 BETA-KETOACYL TRANSMEMBRANE,PRODOM,2006.1,1-141
OFBKKLGO_03666_group_1865,PD031895,,YWNG MEMBRANE TRANSMEMBRANE YWNC,PRODOM,2006.1,4-122
OFBKKLGO_03672_ureA,PD002319,,SUBUNIT GAMMA HYDROLASE UREASE UREA AMIDOHYDROLASE UREASE ALPHA GAMMA/BETA METAL-BINDING,PRODOM,2006.1,9-99
OFBKKLGO_03686_atpC,PD000944,,ATP SYNTHASE ION EPSILON SUBUNIT HYDROLASE CF1 SYNTHESIS CHAIN HYDROGEN,PRODOM,2006.1,9-86
OFBKKLGO_03694_group_16222,PD020811,,ATP SYNTHASE I ION HYDROLASE SUBUNIT I CF0 MEMBRANE HYDROGEN,PRODOM,2006.1,23-127
OFBKKLGO_03697_lacA,PD102102,,UPF0340 3D-STRUCTURE YWLG SMU.87 STU1894 BT9727_4999 TRANSFERASE TTE0860 SPY1898/M5005_SPY1614 TT1679,PRODOM,2006.1,14-180
OFBKKLGO_03704_group_6575,PD015812,,YOPD YWLA YOAG,PRODOM,2006.1,3-116
OFBKKLGO_03786_rfbC,PD001462,,35-EPIMERASE DTDP-4-DEHYDRORHAMNOSE ISOMERASE RMLC EPIMERASE RELATED DTDP-6-DEOXY-D-GLUCOSE-35-EPIMERASE DTDP-4-KETO-6-DEOXY-D-GLUCOSE DTDP-4-KETO-6-DEOXYGLUCOSE-35-EPIMERASE DTDP-L-RHAMNOSE,PRODOM,2006.1,2-147
OFBKKLGO_03819_ywcE,PD062384,,GERMINATION SPORE TRANSMEMBRANE MEMBRANE MORPHOGENESIS YWCE,PRODOM,2006.1,1-85
OFBKKLGO_04032_group_1508,PD054650,,YYCD,PRODOM,2006.1,1-65
OFBKKLGO_04073_rpsR,PD002239,,RIBOSOMAL S18 RIBONUCLEOPROTEIN 30S RRNA-BINDING RNA-BINDING CHLOROPLAST PLASTID MITOCHONDRIAL ACETYLATION,PRODOM,2006.1,25-76
